workerid,gender,age,income,categoryID,order,animal,featureNum,alternative,1,2,3,4,5,6,7,8
AKUZT1DRRKXRR,M,66,0,8,14,cow,3,sloth,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,30,15,whale,3,lion,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,24,16,penguin,3,hyena,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,7,17,cat,1,eagle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,25,18,pig,2,hippo,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,20,19,lion,2,bear,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AKUZT1DRRKXRR,M,66,0,9,20,dog,3,cat,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A330ZUPZ5U9NLF,F,25,4,26,1,rabbit,3,kitten,0.9,0.375,0.275,0.4,0.25,0.175,0.125,0.2
A330ZUPZ5U9NLF,F,25,4,26,2,rabbit,1,cheetah,0.975,0.375,0.25,0.475,0.4,0.35,0.25,0.35
A330ZUPZ5U9NLF,F,25,4,14,3,fox,2,dolphin,0.8,0.375,0.25,0.25,0.3,0.3,0.275,0.3
A330ZUPZ5U9NLF,F,25,4,16,4,goat,2,hippo,0.825,0.55,0.85,0.55,0.725,0.625,0.725,0.65
A330ZUPZ5U9NLF,F,25,4,12,5,elephant,3,hippo,0.875,0.05,0.55,0.05,0.125,0.125,0.125,0.125
A330ZUPZ5U9NLF,F,25,4,23,6,ox,2,bear,0.9,0.325,0.225,0.2,0.2,0.2,0.225,0.2
A330ZUPZ5U9NLF,F,25,4,11,7,duck,3,donkey,0.725,0.5,0.8,0.6,0.3,0.3,0.4,0.4
A330ZUPZ5U9NLF,F,25,4,8,8,cow,3,cat,0.5,0.425,0.5,0.425,0.15,0.15,0.15,0.125
A330ZUPZ5U9NLF,F,25,4,8,9,cow,1,hippo,0.525,0.475,0.275,0.225,0.225,0.2,0.2,0.2
A330ZUPZ5U9NLF,F,25,4,7,10,cat,2,sloth,0.875,0.325,0.875,0.325,0.725,0.325,0.775,0.35
A330ZUPZ5U9NLF,F,25,4,3,11,bear,1,snake,0.95,0.5,0.275,0.275,0.3,0.3,0.3,0.3
A330ZUPZ5U9NLF,F,25,4,9,12,dog,2,dolphin,0.9,0.875,0.475,0.7,0.425,0.425,0.375,0.55
A330ZUPZ5U9NLF,F,25,4,27,13,shark,1,snake,0.5,0.5,0.35,0.4,0.5,0.5,0.275,0.275
A330ZUPZ5U9NLF,F,25,4,20,14,lion,1,tiger,0.9,0.225,0.225,0.225,0.8,0.25,0.375,0.25
A330ZUPZ5U9NLF,F,25,4,28,15,sheep,3,ox,0.875,0.725,0.35,0.35,0.275,0.25,0.25,0.25
A330ZUPZ5U9NLF,F,25,4,31,16,wolf,1,bear,0.775,0.775,0.5,0.5,0.275,0.275,0.275,0.275
A330ZUPZ5U9NLF,F,25,4,20,17,lion,2,snake,0.9,0.25,0.275,0.25,0.75,0.275,0.275,0.275
A330ZUPZ5U9NLF,F,25,4,4,18,bee,1,beaver,0.95,0.95,0.95,0.95,0.5,0.5,0.5,0.5
A330ZUPZ5U9NLF,F,25,4,4,19,bee,2,hamster,0.95,0.95,0.95,0.95,0.5,0.5,0.5,0.5
A330ZUPZ5U9NLF,F,25,4,13,20,fish,1,snake,0.95,0.1,0.95,0.125,0.575,0.1,0.55,0.175
ADUMYK0VYTXW,M,25,4,3,1,bear,1,shark,0.7,0.9,0.375,0.25,0.15,0.3,0.375,0.025
ADUMYK0VYTXW,M,25,4,4,2,bee,1,beaver,0.875,0.7,0.275,0.05,0.225,0.075,0.275,0.05
ADUMYK0VYTXW,M,25,4,16,3,goat,3,elephant,0.725,0.575,0.65,0.375,0.7,0.4,0.7,0.125
ADUMYK0VYTXW,M,25,4,32,4,zebra,3,gazelle,0.85,0.575,0.55,0.3,0.575,0.3,0.275,0.025
ADUMYK0VYTXW,M,25,4,5,5,bird,1,eagle,0.85,0.725,0.825,0.725,0.825,0.725,0.9,0.725
ADUMYK0VYTXW,M,25,4,13,6,fish,2,dolphin,0.975,0.7,0.975,0.5,0.975,0.65,0.5,0.725
ADUMYK0VYTXW,M,25,4,16,7,goat,2,hippo,0.675,0.95,0.725,0.625,0.475,0.4,0.65,0
ADUMYK0VYTXW,M,25,4,30,8,whale,3,horse,0.75,0.675,0.95,0.75,0.475,0.675,0.5,0.275
ADUMYK0VYTXW,M,25,4,22,9,owl,2,cat,1,0.725,0.975,0.5,0.275,0.275,0.275,0.075
ADUMYK0VYTXW,M,25,4,1,10,ant,3,beaver,0.925,0.65,0.55,0.5,0.325,0.1,0.125,0.025
ADUMYK0VYTXW,M,25,4,23,11,ox,3,turtle,0.95,0.75,0.5,0.5,0.725,0.75,0.375,0.425
ADUMYK0VYTXW,M,25,4,3,12,bear,2,whale,0.7,0.575,0.5,0.65,0.575,0.425,0.225,0.05
ADUMYK0VYTXW,M,25,4,25,13,pig,1,dog,0.725,0.5,0.375,0.25,0.725,0.225,0.025,0.025
ADUMYK0VYTXW,M,25,4,23,14,ox,2,elephant,0.75,0.85,0.65,0.575,0.625,0.675,0.425,0.275
ADUMYK0VYTXW,M,25,4,11,15,duck,1,elephant,0.975,0.65,0.95,0.05,0.7,0.025,0.275,0.75
ADUMYK0VYTXW,M,25,4,27,16,shark,3,cat,0.925,0.3,0.55,0.725,0.9,0.275,0.675,0.675
ADUMYK0VYTXW,M,25,4,6,17,buffalo,1,elephant,0.9,0.725,0.75,0.575,0.675,0.575,0.425,0.35
ADUMYK0VYTXW,M,25,4,30,18,whale,2,swan,0.75,0.725,0.65,0.625,0.575,0.425,0.45,0.575
ADUMYK0VYTXW,M,25,4,2,19,bat,3,snake,0.925,0.525,0.5,0.3,0.95,0.325,0.6,0.1
ADUMYK0VYTXW,M,25,4,30,20,whale,3,lion,0.725,0.575,0.75,0.825,0.7,0.575,0.65,0.375
A3KNONAOYON73X,F,55,8,26,1,rabbit,2,cat,0.975,0.5,0.025,0.025,0.5,0.5,0.025,0.025
A3KNONAOYON73X,F,55,8,16,2,goat,2,hippo,1,0.5,0.975,0.725,0.725,0.725,0.725,0.725
A3KNONAOYON73X,F,55,8,5,3,bird,3,hamster,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
A3KNONAOYON73X,F,55,8,7,4,cat,2,sloth,0.975,0.025,0.95,0.025,0.725,0.05,0.725,0.05
A3KNONAOYON73X,F,55,8,29,5,tiger,3,snake,1,0.275,0.275,0.275,0.05,0.05,0.05,0.05
A3KNONAOYON73X,F,55,8,30,6,whale,1,hippo,0.975,0.05,0.725,0.05,0.05,0.05,0.05,0.025
A3KNONAOYON73X,F,55,8,27,7,shark,3,cat,0.975,0.05,0.05,0.05,0.05,0.05,0.025,0.05
A3KNONAOYON73X,F,55,8,16,8,goat,2,lion,1,0.725,0.75,0.725,0.725,0.725,0.725,0.725
A3KNONAOYON73X,F,55,8,12,9,elephant,2,cat,0.975,0.05,0.5,0.025,0.05,0.025,0.025,0.025
A3KNONAOYON73X,F,55,8,10,10,dolphin,1,dog,0.975,0.725,0.725,0.725,0.275,0.275,0.275,0.275
A3KNONAOYON73X,F,55,8,7,11,cat,2,dog,0.975,0.05,0.975,0.05,0.975,0.05,0.95,0.05
A3KNONAOYON73X,F,55,8,12,12,elephant,1,whale,0.975,0.025,0.25,0.025,0.025,0.025,0.025,0.025
A3KNONAOYON73X,F,55,8,10,13,dolphin,1,cat,0.975,0.725,0.725,0.725,0.275,0.275,0.275,0.25
A3KNONAOYON73X,F,55,8,17,14,goose,1,elephant,0.95,0.95,0.975,0.95,0.725,0.275,0.75,0.725
A3KNONAOYON73X,F,55,8,13,15,fish,3,skunk,0.95,0.05,0.05,0.05,0.95,0.025,0.05,0.05
A3KNONAOYON73X,F,55,8,25,16,pig,2,cat,0.975,0.05,0.05,0.05,0.25,0.05,0.05,0.05
A3KNONAOYON73X,F,55,8,21,17,monkey,2,dolphin,0.95,0.725,0.725,0.725,0.725,0.725,0.725,0.725
A3KNONAOYON73X,F,55,8,23,18,ox,1,lion,0.975,0.25,0.05,0.025,0.725,0.275,0.05,0.025
A3KNONAOYON73X,F,55,8,22,19,owl,3,snake,0.975,0.275,0.975,0.275,0.5,0.275,0.5,0.25
A3KNONAOYON73X,F,55,8,4,20,bee,3,bull,0.975,0.725,0.975,0.725,0.275,0.275,0.275,0.275
A1R3S4GZ4P7FBO,F,45,6,16,1,goat,2,lion,0.825,0.325,0.825,0.3,0.25,0.225,0.225,0.025
A1R3S4GZ4P7FBO,F,45,6,18,2,horse,1,gazelle,1,0.5,0.6,0.25,0.625,0.25,0.25,0
A1R3S4GZ4P7FBO,F,45,6,6,3,buffalo,3,boar,1,0.675,0.5,0.5,0.425,0.25,0.25,0
A1R3S4GZ4P7FBO,F,45,6,11,4,duck,2,kitten,1,0.7,0.7,0.25,0.7,0.25,0.225,0
A1R3S4GZ4P7FBO,F,45,6,5,5,bird,1,eagle,1,0.7,0.7,0.7,0.625,0.45,0.2,0.025
A1R3S4GZ4P7FBO,F,45,6,8,6,cow,3,sloth,0.35,0.35,0.75,0.75,0.125,0.175,0.175,0.225
A1R3S4GZ4P7FBO,F,45,6,24,7,penguin,1,polar bear,1,0.6,0.6,0.15,0.325,0.325,0.1,0
A1R3S4GZ4P7FBO,F,45,6,24,8,penguin,3,monkey,1,0.725,0.725,0.15,0.375,0.125,0.3,0
A1R3S4GZ4P7FBO,F,45,6,24,9,penguin,2,puppy,0.975,0.725,0.725,0.225,0.375,0.15,0.15,0
A1R3S4GZ4P7FBO,F,45,6,5,10,bird,3,mouse,1,0.75,0.75,0.2,0.5,0.225,0.15,0
A1R3S4GZ4P7FBO,F,45,6,27,11,shark,3,lion,0.975,0.825,0.5,0.25,0.45,0.175,0.175,0
A1R3S4GZ4P7FBO,F,45,6,13,12,fish,2,dolphin,1,0.75,0.7,0.25,0.85,0.45,0.45,0.1
A1R3S4GZ4P7FBO,F,45,6,22,13,owl,3,bat,1,0.7,0.7,0.5,0.2,0,0.175,0
A1R3S4GZ4P7FBO,F,45,6,26,14,rabbit,1,gazelle,1,0.75,0.7,0.375,0.5,0.25,0.25,0
A1R3S4GZ4P7FBO,F,45,6,25,15,pig,1,rat,0.875,0.775,0.35,0.25,0.525,0.45,0.175,0.125
A1R3S4GZ4P7FBO,F,45,6,2,16,bat,1,bear,0.875,0.5,0.625,0.425,0.45,0.175,0.175,0.125
A1R3S4GZ4P7FBO,F,45,6,25,17,pig,3,baboon,0.875,0.775,0.45,0.175,0.475,0.325,0.225,0.1
A1R3S4GZ4P7FBO,F,45,6,15,18,frog,1,slug,0.975,0.8,0.775,0.425,0.425,0.25,0.225,0
A1R3S4GZ4P7FBO,F,45,6,18,19,horse,3,peacock,1,0.75,0.75,0.25,0.725,0.225,0.225,0.05
A1R3S4GZ4P7FBO,F,45,6,9,20,dog,1,cat,0.95,0.75,0.75,0.25,0.425,0.225,0.225,0.025
ATHS9GUME1XCA,M,55,4,14,1,fox,1,cat,0.7,0.625,0.425,0.475,0.425,0.425,0.45,0.45
ATHS9GUME1XCA,M,55,4,5,2,bird,1,horse,0.775,0.65,0.45,0.45,0.45,0.425,0.45,0.45
ATHS9GUME1XCA,M,55,4,13,3,fish,3,pig,0.575,0.575,0.55,0.45,0.625,0.575,0.4,0.375
ATHS9GUME1XCA,M,55,4,1,4,ant,2,ox,0.725,0.25,0.3,0.325,0.7,0.3,0.275,0.35
ATHS9GUME1XCA,M,55,4,11,5,duck,2,puppy,0.725,0.275,0.4,0.3,0.3,0.275,0.45,0.275
ATHS9GUME1XCA,M,55,4,13,6,fish,3,skunk,0.725,0.575,0.475,0.4,0.625,0.575,0.325,0.3
ATHS9GUME1XCA,M,55,4,10,7,dolphin,3,dog,0.725,0.2,0.3,0.325,0.325,0.275,0.3,0.275
ATHS9GUME1XCA,M,55,4,20,8,lion,3,ox,0.8,0.1,0.4,0.1,0.125,0.175,0.175,0.175
ATHS9GUME1XCA,M,55,4,20,9,lion,2,bear,0.825,0.125,0.3,0.325,0.35,0.225,0.175,0.15
ATHS9GUME1XCA,M,55,4,16,10,goat,2,lion,0.6,0.25,0.575,0.275,0.35,0.375,0.55,0.3
ATHS9GUME1XCA,M,55,4,27,11,shark,3,cat,0.775,0.25,0.275,0.275,0.325,0.225,0.25,0.225
ATHS9GUME1XCA,M,55,4,26,12,rabbit,2,cat,0.775,0.225,0.225,0.25,0.275,0.225,0.2,0.2
ATHS9GUME1XCA,M,55,4,8,13,cow,3,cat,0.725,0.275,0.35,0.3,0.25,0.275,0.3,0.275
ATHS9GUME1XCA,M,55,4,28,14,sheep,2,rabbit,0.75,0.675,0.725,0.375,0.325,0.325,0.325,0.35
ATHS9GUME1XCA,M,55,4,14,15,fox,1,snake,0.675,0.3,0.35,0.325,0.3,0.3,0.275,0.3
ATHS9GUME1XCA,M,55,4,8,16,cow,3,sloth,0.7,0.4,0.325,0.35,0.35,0.35,0.35,0.35
ATHS9GUME1XCA,M,55,4,4,17,bee,2,mouse,0.75,0.275,0.725,0.375,0.4,0.375,0.4,0.4
ATHS9GUME1XCA,M,55,4,23,18,ox,3,turtle,0.7,0.175,0.25,0.275,0.275,0.3,0.3,0.325
ATHS9GUME1XCA,M,55,4,30,19,whale,1,hippo,0.725,0.25,0.325,0.3,0.275,0.3,0.35,0.3
ATHS9GUME1XCA,M,55,4,16,20,goat,2,hippo,0.675,0.3,0.35,0.35,0.3,0.35,0.35,0.35
A3GCOAGS9XCFFR,F,25,6,6,1,buffalo,3,lion,1,0.275,0.275,0.125,0.2,0.15,0.075,0
A3GCOAGS9XCFFR,F,25,6,6,2,buffalo,2,ox,0.9,0.325,0.275,0.25,0.175,0.125,0.075,0
A3GCOAGS9XCFFR,F,25,6,9,3,dog,1,eagle,0.975,0.875,0.625,0.525,0.425,0.325,0.225,0.1
A3GCOAGS9XCFFR,F,25,6,27,4,shark,2,lion,1,0,0.1,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,27,5,shark,1,bear,1,0,0,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,2,6,bat,2,mole,1,0.35,0.725,0.325,0.725,0.3,0.725,0.3
A3GCOAGS9XCFFR,F,25,6,1,7,ant,3,bee,1,1,1,1,1,1,0.925,1
A3GCOAGS9XCFFR,F,25,6,27,8,shark,3,cat,1,0,0,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,31,9,wolf,1,bear,1,0.3,0.175,0.275,0.075,0.025,0.025,0.1
A3GCOAGS9XCFFR,F,25,6,7,10,cat,1,eagle,1,0,1,0,1,0,1,0
A3GCOAGS9XCFFR,F,25,6,9,11,dog,3,dolphin,1,0.6,0.225,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,12,12,elephant,3,hippo,1,0,0,0,1,0,0,0
A3GCOAGS9XCFFR,F,25,6,22,13,owl,3,snake,1,0,1,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,27,14,shark,1,snake,1,0,0,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,32,15,zebra,1,bass,1,0,1,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,23,16,ox,2,elephant,1,1,1,1,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,25,17,pig,2,cat,1,0,1,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,11,18,duck,1,dog,1,0,0,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,28,19,sheep,2,cat,1,1,0,0,0,0,0,0
A3GCOAGS9XCFFR,F,25,6,26,20,rabbit,3,puppy,1,0,0,0,0,0,0,0
A19RQWEFUEB1QU,M,25,0,5,1,bird,1,eagle,0.5,0.475,0.5,0.5,0.5,0.5,0.5,0.5
A19RQWEFUEB1QU,M,25,0,22,2,owl,3,snake,0.6,0.7,0.775,0.725,0.725,0.575,0.625,0.675
A19RQWEFUEB1QU,M,25,0,12,3,elephant,2,dolphin,0.95,0.1,0.575,0.65,0.075,0.075,0.025,0.075
A19RQWEFUEB1QU,M,25,0,17,4,goose,3,cat,0.7,0.35,0.7,0.475,0.375,0.475,0.55,0.5
A19RQWEFUEB1QU,M,25,0,14,5,fox,3,cat,0.725,0.7,0.7,0.575,0.575,0.375,0.35,0.375
A19RQWEFUEB1QU,M,25,0,23,6,ox,2,elephant,0.725,0.625,0.625,0.65,0.425,0.375,0.425,0.625
A19RQWEFUEB1QU,M,25,0,25,7,pig,2,cat,0.95,0.725,0.6,0.575,0.825,0.475,0.575,0.6
A19RQWEFUEB1QU,M,25,0,28,8,sheep,3,ox,0.8,0.725,0.6,0.55,0.55,0.5,0.3,0.25
A19RQWEFUEB1QU,M,25,0,32,9,zebra,1,tiger,0.75,0.6,0.675,0.625,0.175,0.15,0.25,0.2
A19RQWEFUEB1QU,M,25,0,28,10,sheep,1,lamb,0.75,0.725,0.75,0.75,0.6,0.625,0.65,0.625
A19RQWEFUEB1QU,M,25,0,29,11,tiger,1,zebra,0.75,0.775,0.775,0.8,0.675,0.65,0.625,0.625
A19RQWEFUEB1QU,M,25,0,30,12,whale,3,horse,0.875,0.875,0.875,0.875,0.825,0.05,0.05,0.05
A19RQWEFUEB1QU,M,25,0,31,13,wolf,2,cat,0.825,0.85,0.825,0.75,0.3,0.225,0.275,0.275
A19RQWEFUEB1QU,M,25,0,22,14,owl,1,elephant,0.9,0.825,0.825,0.825,0.3,0.325,0.35,0.375
A19RQWEFUEB1QU,M,25,0,31,15,wolf,2,lion,0.85,0.825,0.8,0.825,0.35,0.35,0.25,0.25
A19RQWEFUEB1QU,M,25,0,20,16,lion,1,bear,0.825,0.775,0.775,0.75,0.7,0.4,0.35,0.3
A19RQWEFUEB1QU,M,25,0,32,17,zebra,2,bird,0.775,0.8,0.8,0.8,0.35,0.325,0.275,0.3
A19RQWEFUEB1QU,M,25,0,1,18,ant,2,ox,0.8,0.775,0.75,0.75,0.1,0.075,0.05,0.075
A19RQWEFUEB1QU,M,25,0,16,19,goat,3,dog,0.775,0.775,0.775,0.775,0.125,0.075,0.1,0.125
A19RQWEFUEB1QU,M,25,0,21,20,monkey,3,kitten,0.875,0.8,0.875,0.85,0.6,0.65,0.65,0.625
A74EYSZ2A1Z3V,F,55,4,8,1,cow,3,sloth,0.975,0.025,0.025,0.025,0.975,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,24,2,penguin,2,puppy,1,0,0,0.025,0.025,0.025,0,0
A74EYSZ2A1Z3V,F,55,4,22,3,owl,1,dolphin,0.025,0.025,0.975,0.025,0,0,0.025,0
A74EYSZ2A1Z3V,F,55,4,21,4,monkey,1,hyena,1,0.025,0,0.025,0.025,0.025,0.025,0
A74EYSZ2A1Z3V,F,55,4,20,5,lion,1,bear,1,0,0.025,0,0.025,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,4,6,bee,2,hamster,1,0.725,0.975,0.725,0,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,8,7,cow,3,cat,1,0.025,0.975,0.025,0.775,0.025,0.75,0.025
A74EYSZ2A1Z3V,F,55,4,32,8,zebra,2,peacock,0.975,0.025,0,0.025,0,0.025,0,0
A74EYSZ2A1Z3V,F,55,4,28,9,sheep,1,lamb,1,0.5,0.025,0.025,0.975,0.5,0,0.025
A74EYSZ2A1Z3V,F,55,4,26,10,rabbit,3,puppy,0.975,0.025,0.025,0.025,0.025,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,16,11,goat,2,lion,0.975,0.05,0.75,0.025,0,0.025,0,0
A74EYSZ2A1Z3V,F,55,4,19,12,kangaroo,3,puppy,1,0.05,0.025,0,0.975,0,0,0.025
A74EYSZ2A1Z3V,F,55,4,25,13,pig,2,hippo,0.975,0.025,0.025,0.025,0.025,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,24,14,penguin,3,monkey,0.975,0.025,0,0.025,0.05,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,12,15,elephant,3,hippo,0.975,0.025,0.975,0,0.025,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,18,16,horse,3,peacock,0.975,0.475,0.025,0,0.025,0.025,0.025,0
A74EYSZ2A1Z3V,F,55,4,19,17,kangaroo,2,rabbit,0.975,0,0,0.025,0.5,0.025,0,0.025
A74EYSZ2A1Z3V,F,55,4,23,18,ox,3,sloth,1,0.05,0.025,0.025,0.025,0.025,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,17,19,goose,1,dog,0.975,0.975,0.975,0.975,0.025,0,0.025,0.025
A74EYSZ2A1Z3V,F,55,4,32,20,zebra,1,bass,0.975,0.025,0,0.025,0.5,0.025,0.025,0.025
A32YYM8WVR8B7S,F,35,6,21,1,monkey,3,kitten,0.725,0.275,0.375,0.275,0.5,0.15,0.15,0.05
A32YYM8WVR8B7S,F,35,6,10,2,dolphin,2,dog,0.725,0.65,0.425,0.575,0.15,0.15,0.15,0.075
A32YYM8WVR8B7S,F,35,6,4,3,bee,3,lion,0.85,0.175,0.6,0.175,0.375,0.1,0.375,0.1
A32YYM8WVR8B7S,F,35,6,10,4,dolphin,2,cat,0.725,0.45,0.375,0.575,0.175,0.175,0.175,0.175
A32YYM8WVR8B7S,F,35,6,31,5,wolf,1,snake,0.65,0.5,0.125,0.375,0.375,0.375,0.125,0.575
A32YYM8WVR8B7S,F,35,6,1,6,ant,2,gorilla,0.9,0.35,0.2,0.075,0.55,0.4,0.1,0.125
A32YYM8WVR8B7S,F,35,6,18,7,horse,3,lion,0.725,0.725,0.275,0.275,0.5,0.5,0.7,0.7
A32YYM8WVR8B7S,F,35,6,2,8,bat,1,bear,0.65,0.05,0.65,0.1,0.65,0.1,0.125,0
A32YYM8WVR8B7S,F,35,6,6,9,buffalo,1,elephant,0.725,0.125,0.3,0.125,0.5,0.275,0.5,0.275
A32YYM8WVR8B7S,F,35,6,21,10,monkey,2,cat,0.725,0.225,0.15,0.15,0.25,0.15,0.05,0
A32YYM8WVR8B7S,F,35,6,8,11,cow,1,pig,0.65,0.25,0.2,0.2,0.35,0.2,0.35,0.2
A32YYM8WVR8B7S,F,35,6,28,12,sheep,1,mammoth,0.675,0.475,0.025,0.025,0.025,0.025,0.5,0.25
A32YYM8WVR8B7S,F,35,6,2,13,bat,1,snake,0.775,0.125,0.125,0.05,0.6,0.125,0.35,0.075
A32YYM8WVR8B7S,F,35,6,12,14,elephant,3,rhino,0.725,0.075,0.575,0.075,0.15,0.2,0.05,0.2
A32YYM8WVR8B7S,F,35,6,5,15,bird,2,swan,0.875,0.725,0.5,0.625,0.3,0.4,0.275,0.425
A32YYM8WVR8B7S,F,35,6,23,16,ox,2,bear,0.725,0.2,0.5,0.325,0.075,0.075,0.2,0.2
A32YYM8WVR8B7S,F,35,6,15,17,frog,2,dog,0.725,0.375,0.425,0.25,0.225,0.15,0.075,0.1
A32YYM8WVR8B7S,F,35,6,19,18,kangaroo,3,puppy,0.775,0.675,0.1,0.1,0.3,0.3,0.2,0.2
A32YYM8WVR8B7S,F,35,6,21,19,monkey,2,dolphin,0.8,0.375,0.375,0.175,0.075,0.5,0.2,0.05
A32YYM8WVR8B7S,F,35,6,28,20,sheep,3,ox,0.675,0.425,0.075,0.075,0.075,0.075,0.675,0.425
A12H9IVU1LMWUI,F,35,6,1,1,ant,1,hamster,0.975,0.275,0.275,0.275,0,0,0,0
A12H9IVU1LMWUI,F,35,6,23,2,ox,2,elephant,0.975,0.5,0.275,0.275,0.25,0.2,0.175,0.15
A12H9IVU1LMWUI,F,35,6,30,3,whale,3,lion,0.975,0.25,0,0,0.5,0.05,0.2,0.175
A12H9IVU1LMWUI,F,35,6,25,4,pig,1,dog,0.725,0.075,0.725,0.025,0,0,0,0
A12H9IVU1LMWUI,F,35,6,25,5,pig,3,skunk,0.975,0,0.725,0.2,0.2,0,0,0
A12H9IVU1LMWUI,F,35,6,14,6,fox,3,peacock,0.725,0.5,0.275,0.275,0,0,0,0
A12H9IVU1LMWUI,F,35,6,10,7,dolphin,1,dog,0.95,0,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,2,8,bat,2,mouse,1,0.275,0.275,0.275,0.725,0.275,0.275,0.275
A12H9IVU1LMWUI,F,35,6,17,9,goose,3,dog,1,0,0.725,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,27,10,shark,2,lion,0.5,0.5,0.275,0.275,0.275,0.275,0.025,0.275
A12H9IVU1LMWUI,F,35,6,26,11,rabbit,1,gazelle,0.5,0.5,0.275,0.5,0,0,0,0
A12H9IVU1LMWUI,F,35,6,3,12,bear,3,tiger,0.725,0.275,0.05,0.05,0.05,0.05,0.05,0.05
A12H9IVU1LMWUI,F,35,6,15,13,frog,1,snake,0.275,0.05,0.275,0,0.025,0,0,0
A12H9IVU1LMWUI,F,35,6,13,14,fish,1,snake,1,0,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,32,15,zebra,2,bird,1,0.5,1,0.5,0,0,0,0
A12H9IVU1LMWUI,F,35,6,28,16,sheep,1,lamb,0.5,0.5,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,20,17,lion,1,bear,1,0,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,13,18,fish,2,seal,1,0,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,11,19,duck,3,donkey,1,0,0,0,0,0,0,0
A12H9IVU1LMWUI,F,35,6,11,20,duck,2,kitten,1,0,0,0,0,0,0,0
A1SWAG6ZP6SNNW,F,17,4,16,1,goat,2,lion,0.625,0.45,0.625,0.375,0.725,0.4,0.55,0.475
A1SWAG6ZP6SNNW,F,17,4,12,2,elephant,2,cat,0.775,0.05,0.75,0.05,0.225,0,0.225,0
A1SWAG6ZP6SNNW,F,17,4,13,3,fish,2,dolphin,1,0.25,0.075,0,0.575,0.525,0.225,0.2
A1SWAG6ZP6SNNW,F,17,4,11,4,duck,1,dog,1,0.05,0.95,0.025,0.675,0.175,0.575,0.025
A1SWAG6ZP6SNNW,F,17,4,3,5,bear,1,snake,1,0.5,0.8,0.45,0.825,0.275,0.575,0.25
A1SWAG6ZP6SNNW,F,17,4,1,6,ant,2,ox,1,0.125,0.275,0.225,0,0,0,0
A1SWAG6ZP6SNNW,F,17,4,8,7,cow,1,pig,0.8,0.55,0.475,0.475,0.75,0.375,0.25,0.375
A1SWAG6ZP6SNNW,F,17,4,26,8,rabbit,1,gazelle,1,0.925,0.425,0.35,0.2,0.175,0.225,0.325
A1SWAG6ZP6SNNW,F,17,4,24,9,penguin,2,puppy,1,0.775,0.85,0.8,0.3,0.225,0.075,0
A1SWAG6ZP6SNNW,F,17,4,19,10,kangaroo,2,rabbit,1,0.95,0.425,0.575,0.85,0.825,0.35,0.15
A1SWAG6ZP6SNNW,F,17,4,23,11,ox,1,gorilla,1,0.65,0.45,0.325,0.55,0.525,0.15,0.05
A1SWAG6ZP6SNNW,F,17,4,14,12,fox,3,peacock,1,1,0.875,0.725,0.625,0.6,0.5,0.425
A1SWAG6ZP6SNNW,F,17,4,1,13,ant,1,hamster,0.925,0.675,0.525,0.45,0,0,0,0
A1SWAG6ZP6SNNW,F,17,4,30,14,whale,1,elephant,1,0.6,0.675,0.45,0.025,0.025,0.025,0.025
A1SWAG6ZP6SNNW,F,17,4,29,15,tiger,2,wolf,1,0.375,0.475,0.225,0.075,0.025,0.025,0
A1SWAG6ZP6SNNW,F,17,4,30,16,whale,1,hippo,1,0.575,0.65,0.45,0.025,0.025,0.025,0.025
