HitId	HitTitle	Annotation	AssignmentId	workerid	Status	AcceptTime	SubmitTime	Answer.features	Answer.altAnimals	Answer.orders	Answer.gender	Answer.age	Answer.income	Answer.language	Answer.comments
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3L4D84MILZTJ4I4E3UIMBOHSHR6JH9	A1PN7RRABMIG28	Approved	Sun Apr 20 23:35:49 PDT 2014	Sun Apr 20 23:39:01 PDT 2014	"[""beautiful"",""striped"",""wet"",""dirty"",""nocturnal"",""fat"",""wise"",""loud"",""wild"",""happy"",""soft"",""mean"",""pretty"",""dumb"",""cute"",""smart"",""huge"",""busy"",""big"",""large"",""annoying"",""smelly"",""jumpy"",""independent"",""slimy"",""lazy"",""blind"",""quacking""]"	"[""Tiger"",""Zebra"",""Seal"",""Pig"",""Owl"",""Hippo"",""Owl"",""Birds"",""Tigers"",""Bird"",""Kitten"",""Dog"",""Seal"",""Cougar"",""Kitten"",""Owl"",""Hippo"",""Elephant"",""Elephant"",""Elephant"",""Zebra"",""Fish"",""Frog"",""Bald Eagle"",""Worm"",""Sloth"",""Bat"",""Duck""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""4"""	"""English"""	"""Nice HIT Thanks!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3ERMJ6L4DYTCC14NTI9203KF7I57MZ	A1E6OBXBM7M4UA	Approved	Sun Apr 20 23:31:15 PDT 2014	Sun Apr 20 23:41:33 PDT 2014	"[""jumpy"",""fluffy"",""majestic"",""soft"",""quacking"",""dumb"",""scaly"",""cold"",""fierce"",""heavy"",""smelly"",""fast"",""furry"",""independent"",""strong"",""busy"",""cute"",""hungry"",""lazy"",""loud"",""slimy"",""smart"",""nocturnal"",""wet"",""graceful"",""fat"",""quiet"",""free""]"	"[""dog"",""cat"",""horse"",""cat"",""donkey"",""donkey"",""duck"",""bear"",""lion"",""elephant"",""donkey"",""tiger"",""sheep"",""tigeress"",""horse"",""crow"",""sparrow"",""lion"",""donkey"",""dog"",""bull"",""monkey"",""cow"",""fish"",""horse"",""elephant"",""seal"",""polar bear""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""10"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WMOAN2SRBYK59QJNHRIJWPIYQJVNC	A61GHYNS1DFT7	Approved	Sun Apr 20 23:10:06 PDT 2014	Mon Apr 21 01:08:57 PDT 2014	"[""ferocious"",""scaly"",""striped"",""fast"",""soft"",""graceful"",""mean"",""smelly"",""quacking"",""strong"",""jumpy"",""exotic"",""busy"",""independent"",""smart"",""loud"",""dumb"",""quiet"",""heavy"",""wet"",""dirty"",""playful"",""slimy"",""happy"",""pretty"",""small"",""scary"",""funny""]"	"[""tiger"",""snake"",""zebra"",""cheetah"",""puppy"",""swan"",""toad"",""skunk"",""duck"",""gorilla"",""kangaroo"",""peacock"",""bee"",""hippo"",""dolphin"",""monkey"",""deer"",""ant"",""whale"",""fish"",""mudskipper"",""dog"",""frog"",""penguin"",""hummingbird"",""hummingbird"",""snake"",""hyena""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	352YTHGROVET10LT0NVI5MS9ZVQH4S	A2YIEPQOATHN31	Approved	Mon Apr 21 01:15:14 PDT 2014	Mon Apr 21 01:20:38 PDT 2014	"[""graceful"",""pretty"",""lazy"",""cute"",""beautiful"",""fast"",""playful"",""slimy"",""hungry"",""mean"",""big"",""ferocious"",""wooly"",""wise"",""small"",""busy"",""slow"",""nocturnal"",""blind"",""heavy"",""free"",""huge"",""fierce"",""bouncy"",""loyal"",""fluffy"",""furry"",""sly""]"	"[""cheetah"",""cat"",""lion"",""puppy"",""peacock"",""cheetah"",""puppy"",""worm"",""dog"",""lion"",""elephnant"",""lion"",""sheep"",""owl"",""kitten"",""bee"",""elephant"",""bat"",""bat"",""elephant"",""lion"",""elepahant"",""lion"",""puppy"",""dog"",""kitten"",""puppy"",""fox""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3DL65MZB8DGKCU7631TU3H7KZT9CEG	A2ELH6CUC5Y8J4	Approved	Mon Apr 21 09:12:31 PDT 2014	Mon Apr 21 09:17:07 PDT 2014	"[""dangerous"",""strong"",""slow"",""funny"",""wild"",""wet"",""majestic"",""loud"",""annoying"",""slimy"",""wise"",""cold"",""graceful"",""loyal"",""pretty"",""noisy"",""dirty"",""big"",""cute"",""small"",""nocturnal"",""fluffy"",""fierce"",""independent"",""heavy"",""scary"",""lazy"",""large""]"	"[""lion"",""elephant"",""snail"",""monkey"",""bear"",""seal"",""tiger"",""goose"",""cat"",""toad"",""owl"",""snake"",""gazelle"",""dog"",""parrot"",""hyenna"",""pig"",""rhino"",""panda bear"",""mouse"",""snake"",""chick"",""lion"",""cat"",""elephant"",""bat"",""sloth"",""hippo""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	34Q075JO1XE1Y1IEFX5V1WMP1V910U	A3DGILKQFTNJGY	Approved	Mon Apr 21 09:12:49 PDT 2014	Mon Apr 21 09:17:26 PDT 2014	"[""quacking"",""hungry"",""graceful"",""bouncy"",""wooly"",""exotic"",""independent"",""cold"",""noisy"",""heavy"",""scary"",""cute"",""nocturnal"",""soft"",""scaly"",""majestic"",""huge"",""fluffy"",""quiet"",""playful"",""beautiful"",""dangerous"",""mean"",""free"",""dumb"",""smelly"",""fat"",""loud""]"	"[""duck"",""bear"",""swan"",""kangaroo"",""goat"",""parrot"",""fox"",""polar bear"",""dog"",""elephant"",""tiger"",""koala bear"",""bat"",""cat"",""snake"",""peacock"",""hippo"",""cat"",""mouse"",""dog"",""canarie"",""shark"",""possum"",""bird"",""sloth"",""elephant"",""elephant"",""hyena""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""0"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	337RC3OW053UH9NYB4B364LTTXQVLL	A1MIK4XRXTMWTS	Approved	Mon Apr 21 09:13:35 PDT 2014	Mon Apr 21 09:17:45 PDT 2014	"[""large"",""loyal"",""dumb"",""mean"",""fluffy"",""pretty"",""playful"",""strong"",""scary"",""striped"",""lazy"",""wet"",""majestic"",""dangerous"",""slimy"",""nocturnal"",""heavy"",""annoying"",""loud"",""happy"",""independent"",""quiet"",""funny"",""wise"",""wild"",""cute"",""friendly"",""free""]"	"[""ELEPHANT"",""DOG"",""CAT"",""LION"",""DUCK"",""SWAN"",""DOG"",""RHINO"",""SNAKE"",""ZEBRA"",""CAT"",""DOLPHIN"",""PEACOCK"",""TIGER"",""FROG"",""OWL"",""HORSE"",""SPIDER"",""ROOSTER"",""BIRD"",""BIRD"",""FISH"",""KANGAROO"",""OWL"",""LION"",""PANDA"",""DOG"",""BIRD""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""ENGLISH"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3E47SOBEYQXWSZ9SZKJLOW5CRMGCIP	A2TXEVTNG04Z2I	Approved	Mon Apr 21 09:12:31 PDT 2014	Mon Apr 21 09:17:52 PDT 2014	"[""striped"",""soft"",""jumpy"",""wet"",""fluffy"",""blind"",""friendly"",""busy"",""free"",""bouncy"",""annoying"",""loud"",""fierce"",""playful"",""sly"",""nocturnal"",""wooly"",""furry"",""heavy"",""quiet"",""smelly"",""huge"",""exotic"",""fat"",""majestic"",""noisy"",""smart"",""scary""]"	"[""tiger"",""kitten"",""kangaroo"",""duck"",""puppy"",""snake"",""dog"",""goffer"",""bear"",""frog"",""ferrit"",""owl"",""lion"",""puppy"",""aligator"",""owl"",""sheep"",""bear"",""bear"",""mouse"",""rat"",""bear"",""flamingo"",""hippo"",""swan"",""puppy"",""dolphin"",""shark""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""25"""	"""4"""	"""English"""	"""I thought it was really fun :)"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3570Y55XZPKVZB425O170BKFFX7YGS	A1ROSHY5ZXCCEG	Approved	Mon Apr 21 09:18:51 PDT 2014	Mon Apr 21 09:21:05 PDT 2014	"[""noisy"",""fat"",""cute"",""smart"",""pretty"",""exotic"",""independent"",""sly"",""ferocious"",""scaly"",""dangerous"",""fierce"",""funny"",""free"",""happy"",""fast"",""playful"",""jumpy"",""wise"",""slimy"",""busy"",""lazy"",""beautiful"",""quiet"",""fluffy"",""striped"",""wet"",""slow""]"	"[""dolphin"",""pig"",""panda"",""horse"",""zebra"",""lemur"",""dog"",""sloth"",""wolf"",""lizard"",""raccoon"",""lion"",""duck"",""horse"",""bunny"",""leopard"",""puppy"",""kangaroo"",""owl"",""toad"",""bee"",""spider"",""bear"",""mouse"",""chick"",""zebra"",""fish"",""snail""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""English"""	"""None, but you are right it was fun."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3YGXWBAF70I2KSADEVHHUVVTM4H4C4	AG51BEL1B3B1M	Approved	Mon Apr 21 09:20:58 PDT 2014	Mon Apr 21 09:23:24 PDT 2014	"[""wise"",""quiet"",""fierce"",""big"",""lazy"",""noisy"",""annoying"",""happy"",""striped"",""heavy"",""mean"",""cold"",""quacking"",""cute"",""smelly"",""free"",""hungry"",""beautiful"",""bouncy"",""fluffy"",""blind"",""graceful"",""busy"",""fast"",""exotic"",""wild"",""smart"",""small""]"	"[""owl"",""mouse"",""tiger"",""elephant"",""sloth"",""monkey"",""dog"",""cat"",""zebra"",""elephant"",""wolf"",""polar bear"",""duck"",""panda"",""skunk"",""eagle"",""hippo"",""parrot"",""kangaroo"",""bunny"",""bat"",""heron"",""beaver"",""cheetah"",""flamingo"",""boar"",""gorilla"",""mouse""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""45"""	"""11"""	"""English"""	"""Fun survey. Thanks!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3ERET4BTVMAL0WSDN3U6ZMJHD539KH	A21LJN2RQBOTEA	Approved	Mon Apr 21 09:15:20 PDT 2014	Mon Apr 21 09:24:35 PDT 2014	"[""big"",""exotic"",""dumb"",""funny"",""dangerous"",""fast"",""slow"",""hungry"",""blind"",""jumpy"",""independent"",""quacking"",""bouncy"",""friendly"",""mean"",""noisy"",""heavy"",""huge"",""majestic"",""fat"",""cold"",""graceful"",""small"",""fierce"",""slimy"",""scary"",""cute"",""happy""]"	"[""tiger"",""woman"",""people"",""clown"",""car"",""car"",""snail"",""wolf"",""man"",""car"",""woman"",""duck"",""car"",""person"",""spirit"",""house"",""truck"",""person"",""king"",""woman"",""temperature"",""queen"",""cube"",""warrior"",""snail"",""bear"",""girl"",""bar""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""8"""	"""english"""	"""good survey"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3I7DHKZYGN1RJNYNJ2QS7TMAJD4F5V	AXZOTBEGBF5DV	Approved	Mon Apr 21 09:21:04 PDT 2014	Mon Apr 21 09:24:36 PDT 2014	"[""sly"",""scaly"",""independent"",""beautiful"",""happy"",""loud"",""jumpy"",""small"",""huge"",""loyal"",""lazy"",""large"",""ferocious"",""annoying"",""majestic"",""smelly"",""graceful"",""playful"",""fat"",""dangerous"",""bouncy"",""hungry"",""mean"",""striped"",""smart"",""blind"",""wise"",""fluffy""]"	"[""fox"",""cat"",""cat"",""tiger"",""dog"",""hyena"",""frog"",""mouse"",""elephant"",""dog"",""sloth"",""lion"",""tiger"",""chicken"",""lion"",""skunk"",""gazelle"",""dog"",""bear"",""wolf"",""rabbit"",""hippo"",""cat"",""zebra"",""dog"",""bat"",""owl"",""cat""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	39JEC7537U21E5TSYRI43LV6ZOECVO	A3MYTEE8WSEQ2Z	Approved	Mon Apr 21 09:22:44 PDT 2014	Mon Apr 21 09:24:44 PDT 2014	"[""bouncy"",""quiet"",""fat"",""independent"",""big"",""small"",""slimy"",""sly"",""graceful"",""cold"",""strong"",""fierce"",""mean"",""large"",""majestic"",""fast"",""wooly"",""funny"",""beautiful"",""blind"",""scary"",""fluffy"",""nocturnal"",""cute"",""wild"",""slow"",""smelly"",""dangerous""]"	"[""kangaroo"",""sloth"",""hippo"",""lion"",""elephant"",""rat"",""worm"",""fox"",""gazelle"",""snake"",""ox"",""tiger"",""Rhino"",""gorilla"",""sperm whale"",""cheetah"",""cat"",""parrot"",""peacock"",""sloth"",""spiders"",""sheep"",""owl"",""kitten"",""boar"",""slug"",""skunk"",""cobra""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""8"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3E47SOBEYQXWSZ9SZKJLOW5CRMIICX	A2HKOOV07X7FX0	Approved	Mon Apr 21 09:23:25 PDT 2014	Mon Apr 21 09:26:33 PDT 2014	"[""dirty"",""quacking"",""funny"",""ferocious"",""large"",""busy"",""soft"",""small"",""big"",""striped"",""hungry"",""heavy"",""fast"",""bouncy"",""friendly"",""noisy"",""loud"",""furry"",""playful"",""happy"",""smart"",""scaly"",""fierce"",""mean"",""pretty"",""majestic"",""smelly"",""graceful""]"	"[""cockroach"",""duck"",""kangaroo"",""lion"",""elephant"",""bee"",""bunny"",""hamster"",""horse"",""tiger"",""lion"",""elephant"",""cheetah"",""rabbit"",""dog"",""parrot"",""parrot"",""cat"",""kitten"",""clam"",""dolphin"",""fish"",""tiger"",""lion"",""kitten"",""gorilla"",""cockroach"",""swan""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""65"""	"""8"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3CFVK00FWLM92J8XAW3VUC5UC426L8	ADYEWV4V7P61J	Approved	Mon Apr 21 09:25:53 PDT 2014	Mon Apr 21 09:28:33 PDT 2014	"[""cute"",""nocturnal"",""bouncy"",""busy"",""jumpy"",""happy"",""mean"",""playful"",""majestic"",""furry"",""annoying"",""beautiful"",""sly"",""huge"",""slimy"",""dumb"",""fast"",""large"",""wild"",""small"",""fat"",""quiet"",""exotic"",""slow"",""noisy"",""funny"",""ferocious"",""smart""]"	"[""puppy"",""turtle"",""kangeroo"",""snake"",""bunny"",""cat"",""bird"",""dog"",""dragon"",""bear"",""bird"",""zebra"",""snake"",""elephant"",""fish"",""bird"",""lion"",""monkey"",""garfai"",""spider"",""pig"",""bear"",""snake"",""turtle"",""bird"",""monkey"",""tiget"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""6"""	"""english"""	"""none"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	358010RM5EUPH34NPNERHYGG062VX9	AQIRBIW11DAM1	Approved	Mon Apr 21 09:25:19 PDT 2014	Mon Apr 21 09:30:34 PDT 2014	"[""majestic"",""quiet"",""heavy"",""big"",""free"",""wet"",""cold"",""independent"",""noisy"",""dirty"",""smart"",""pretty"",""soft"",""wooly"",""scaly"",""quacking"",""fast"",""large"",""slow"",""strong"",""sly"",""slimy"",""cute"",""lazy"",""ferocious"",""huge"",""wise"",""annoying""]"	"[""whales"",""giraffe"",""hippo"",""dinosaur"",""birds"",""aligator"",""bear"",""lion"",""elephant"",""roaches"",""toucan"",""peacock"",""panda"",""mamouth"",""lizard"",""duck"",""kangaroo"",""tiger"",""turtle"",""couger"",""fox"",""fish"",""cat"",""horse"",""beast"",""shark"",""monkey"",""parrot""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""0"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	345LHZDEDXTDOQ8908XYEWPTF4T3UT	APWVBE7O5Q4MY	Approved	Mon Apr 21 09:26:13 PDT 2014	Mon Apr 21 09:30:54 PDT 2014	"[""beautiful"",""graceful"",""fast"",""wise"",""loud"",""large"",""bouncy"",""furry"",""busy"",""smart"",""quacking"",""scary"",""hungry"",""friendly"",""dumb"",""happy"",""nocturnal"",""dangerous"",""wild"",""fluffy"",""ferocious"",""huge"",""blind"",""noisy"",""fierce"",""independent"",""striped"",""dirty""]"	"[""horse"",""bird"",""cheetah"",""orangutan"",""donkey"",""elephant"",""kangaroo"",""dog"",""cat"",""monkey"",""duck"",""lion"",""panda"",""dog"",""buffalo"",""goat"",""bat"",""bobcat"",""hyena"",""cat"",""lion"",""elephant"",""anteater"",""guinea pig"",""wild boar"",""mountain lion"",""zebra"",""pig""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""35"""	"""0"""	"""English"""	"""None."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3X4MXAO0BGPIZWIG6YDVEID66YJRWJ	A2XXE5GZ5IL2DN	Approved	Mon Apr 21 09:29:14 PDT 2014	Mon Apr 21 09:32:52 PDT 2014	"[""cold"",""exotic"",""scaly"",""wet"",""fast"",""dangerous"",""slimy"",""blind"",""majestic"",""wooly"",""playful"",""smart"",""annoying"",""noisy"",""free"",""bouncy"",""dirty"",""slow"",""soft"",""dumb"",""furry"",""huge"",""wise"",""mean"",""quiet"",""strong"",""small"",""quacking""]"	"[""penguin"",""flamingo"",""gila monster"",""fish"",""sparrow"",""bear"",""slug"",""mole"",""eagle"",""sheep"",""dog"",""cat"",""rabbit"",""elephant"",""lion"",""kangaroo"",""pig"",""sloth"",""koala"",""mule"",""llama"",""whale"",""owl"",""goose"",""mouse"",""gorilla"",""frog"",""duck""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3MD9PLUKKIF1ETVTOEGL422EM3ZNZI	A1I29LCZ5N91PB	Approved	Mon Apr 21 09:29:43 PDT 2014	Mon Apr 21 09:34:35 PDT 2014	"[""mean"",""slow"",""noisy"",""soft"",""smart"",""annoying"",""bouncy"",""friendly"",""blind"",""strong"",""smelly"",""loud"",""lazy"",""quacking"",""huge"",""heavy"",""big"",""sly"",""dumb"",""independent"",""small"",""wild"",""nocturnal"",""furry"",""free"",""jumpy"",""wooly"",""fluffy""]"	"[""badger"",""sloth"",""dog"",""koala"",""gorilla"",""cat"",""kangaroo"",""dolphin"",""bat"",""orangutan"",""skunk"",""elephant"",""cat"",""duck"",""whale"",""hippopatamus"",""giraffe"",""fox"",""ox"",""cat"",""flea"",""lion"",""owl"",""rabbit"",""shark"",""monkey"",""sheep"",""rabbit""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3R9WASFE2ZHPQ1ICQQX8WXT5KCDFZ3	A1R3S4GZ4P7FBO	Approved	Mon Apr 21 09:29:46 PDT 2014	Mon Apr 21 09:36:25 PDT 2014	"[""friendly"",""dumb"",""slow"",""slimy"",""wet"",""huge"",""exotic"",""cute"",""ferocious"",""sly"",""fierce"",""wild"",""pretty"",""cold"",""busy"",""striped"",""loyal"",""fast"",""independent"",""quacking"",""beautiful"",""happy"",""majestic"",""soft"",""noisy"",""playful"",""small"",""annoying""]"	"[""dog"",""turkey"",""sloth"",""snail"",""fish"",""elephant"",""tiger"",""koala"",""lion"",""fox"",""crocodile"",""hare"",""butterfly"",""polar bear"",""bee"",""zebra"",""dog"",""cheetah"",""cat"",""duck"",""deer"",""lamb"",""Siberian Tiger"",""bunny"",""howler monkey"",""dolphin"",""ladybug"",""monkey""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""45"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3TXD01ZLD4IY6MRD0M2HO1HZT4O4UE	A1Q9KDI5DHPHU4	Approved	Mon Apr 21 09:22:42 PDT 2014	Mon Apr 21 10:08:36 PDT 2014	"[""annoying"",""heavy"",""dumb"",""busy"",""sly"",""strong"",""fierce"",""cute"",""hungry"",""jumpy"",""graceful"",""mean"",""majestic"",""soft"",""loud"",""smart"",""striped"",""noisy"",""slimy"",""nocturnal"",""wild"",""dirty"",""scary"",""furry"",""beautiful"",""scaly"",""ferocious"",""friendly""]"	"[""monkey"",""elephant"",""sloth"",""bee"",""fox"",""lion"",""wolf"",""cat"",""hippo"",""kangaroo "",""swan"",""duck"",""tiger"",""koala"",""bear"",""otter"",""zebra"",""bear"",""eel"",""owl"",""bobcat"",""worm"",""bat"",""bear"",""peacock"",""lizard"",""lion"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""25"""	"""0"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3NOKK93PR19Z9SRKZSZPT57NK5NEEC	A3NLI62ZXQZTY6	Approved	Mon Apr 21 09:20:58 PDT 2014	Mon Apr 21 10:16:16 PDT 2014	"[""annoying"",""wise"",""wet"",""soft"",""hungry"",""exotic"",""playful"",""scary"",""fast"",""fierce"",""big"",""free"",""noisy"",""wild"",""huge"",""sly"",""loyal"",""beautiful"",""lazy"",""cold"",""quiet"",""large"",""dangerous"",""slimy"",""graceful"",""nocturnal"",""blind"",""mean""]"	"[""dog"",""owl"",""seal"",""cat"",""wolf"",""snake"",""frog"",""tiger"",""cheetah"",""lion"",""elephant"",""zebra"",""monkey"",""gorilla"",""hippotomus"",""fox"",""swan"",""giraffe"",""sloth"",""penquin"",""horse"",""rhino"",""shark"",""octopus"",""flamingo"",""bat"",""mole"",""hog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""66"""	"""4"""	"""English"""	"""None."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3TVRFO09GKGMLYSTBJCLUPIE98YXLQ	A1S5W9N861BFLD	Approved	Mon Apr 21 09:18:42 PDT 2014	Mon Apr 21 10:28:53 PDT 2014	"[""scary"",""independent"",""heavy"",""soft"",""beautiful"",""annoying"",""quiet"",""graceful"",""noisy"",""slimy"",""blind"",""large"",""happy"",""exotic"",""cute"",""dangerous"",""huge"",""smelly"",""scaly"",""dirty"",""hungry"",""fast"",""wild"",""wise"",""nocturnal"",""wooly"",""quacking"",""friendly""]"	"[""hiena"",""cat"",""hippo"",""rabbit"",""peacock"",""chiwawa"",""mouse"",""gazelle"",""dog"",""tadpole"",""bat"",""elephant"",""dog"",""cockatoo"",""puppy"",""cobra"",""elephent"",""skunk"",""fish"",""pig"",""hippo"",""cheetah"",""tiger"",""owl"",""bat"",""sheep"",""duck"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""M"""	"""55"""	"""6"""	"""English"""	"""Thank you"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	326O153BMIZUHMDK3XO5NNP2KU0EDZ	A23I3W03C2R5NM	Approved	Mon Apr 21 10:27:40 PDT 2014	Mon Apr 21 10:31:34 PDT 2014	"[""dirty"",""soft"",""dumb"",""graceful"",""noisy"",""wild"",""furry"",""smart"",""lazy"",""busy"",""nocturnal"",""exotic"",""fast"",""free"",""big"",""fierce"",""annoying"",""bouncy"",""blind"",""majestic"",""loud"",""pretty"",""dangerous"",""fat"",""huge"",""wise"",""beautiful"",""small""]"	"[""PIG"",""chicken"",""dog"",""gazelle"",""dogs"",""wolf"",""cats"",""cats"",""bears"",""puppies"",""bats"",""birds"",""gazelle"",""lions"",""bears"",""bears"",""dogs"",""cats"",""mice"",""lions"",""dogs"",""deer"",""deer"",""pigs"",""cows"",""owls"",""dolphins"",""mice""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""0"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3IRIK4HM3ALGZFERXJAWRTF7IW16C7	A1OIXGF4N7O93T	Approved	Mon Apr 21 10:29:56 PDT 2014	Mon Apr 21 10:32:22 PDT 2014	"[""hungry"",""sly"",""friendly"",""huge"",""furry"",""dumb"",""smelly"",""strong"",""fluffy"",""nocturnal"",""beautiful"",""quiet"",""scary"",""slow"",""heavy"",""noisy"",""slimy"",""fierce"",""striped"",""fat"",""fast"",""wild"",""dangerous"",""small"",""annoying"",""pretty"",""ferocious"",""big""]"	"[""lion"",""cat"",""dog"",""elephant"",""cat"",""dog"",""dog"",""dog"",""dog"",""cat"",""cat"",""snake"",""snake"",""turtle"",""elephant"",""dog"",""snake"",""lion"",""zebra"",""elephant"",""tiger"",""lion"",""lion"",""snail"",""cat"",""cat"",""lion"",""horse""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]"	"""F"""	"""55"""	"""4"""	"""English"""	"""N/A"""
