workerid,gender,language,income,age,order,feature,altAnimal
A2ALDZVPEAQW62,M,English,4,65,4,wise,owl
A2ALDZVPEAQW62,M,English,4,65,5,striped,zebra
A2ALDZVPEAQW62,M,English,4,65,6,exotic,tapir
A2ALDZVPEAQW62,M,English,4,65,7,wet,seal
A2ALDZVPEAQW62,M,English,4,65,8,big,elephant
A2ALDZVPEAQW62,M,English,4,65,9,pretty,peacock
A2ALDZVPEAQW62,M,English,4,65,10,cute,panda
A2ALDZVPEAQW62,M,English,4,65,11,dirty,pig
A2ALDZVPEAQW62,M,English,4,65,12,smelly,skunk
A2ALDZVPEAQW62,M,English,4,65,13,loud,lion
A2ALDZVPEAQW62,M,English,4,65,14,busy,beaver
A2ALDZVPEAQW62,M,English,4,65,15,large,camel
A2ALDZVPEAQW62,M,English,4,65,16,heavy,bear
A2ALDZVPEAQW62,M,English,4,65,17,blind,opossum
A2ALDZVPEAQW62,M,English,4,65,18,dumb,worm
A2ALDZVPEAQW62,M,English,4,65,19,mean,moose
A2ALDZVPEAQW62,M,English,4,65,20,nocturnal,bat
A2ALDZVPEAQW62,M,English,4,65,21,funny,hamster
A2ALDZVPEAQW62,M,English,4,65,22,slow,sloth
A2ALDZVPEAQW62,M,English,4,65,23,small,mouse
A2ALDZVPEAQW62,M,English,4,65,24,furry,dog
A2ALDZVPEAQW62,M,English,4,65,25,fast,cheetah
A2ALDZVPEAQW62,M,English,4,65,26,annoying,woodpecker
A2ALDZVPEAQW62,M,English,4,65,27,smart,dolphin
A2ALDZVPEAQW62,M,English,4,65,28,quacking,duck
ARG392N6HWZCJ,M,English,4,25,1,funny,rabbit
ARG392N6HWZCJ,M,English,4,25,2,cute,rabbit
ARG392N6HWZCJ,M,English,4,25,3,free,bird
ARG392N6HWZCJ,M,English,4,25,4,graceful,swan
ARG392N6HWZCJ,M,English,4,25,5,happy,duck
ARG392N6HWZCJ,M,English,4,25,6,smelly,baboon
ARG392N6HWZCJ,M,English,4,25,7,huge,elephant
ARG392N6HWZCJ,M,English,4,25,8,striped,zebra
ARG392N6HWZCJ,M,English,4,25,9,big,giraffe
ARG392N6HWZCJ,M,English,4,25,10,heavy,hippopatamous
ARG392N6HWZCJ,M,English,4,25,11,dumb,chicken
ARG392N6HWZCJ,M,English,4,25,12,loud,geese
ARG392N6HWZCJ,M,English,4,25,13,mean,hyena
ARG392N6HWZCJ,M,English,4,25,14,pretty,deer
ARG392N6HWZCJ,M,English,4,25,15,fluffy,puppy
ARG392N6HWZCJ,M,English,4,25,16,playful,dog
ARG392N6HWZCJ,M,English,4,25,17,independent,cat
ARG392N6HWZCJ,M,English,4,25,18,bouncy,rabbit
ARG392N6HWZCJ,M,English,4,25,19,wooly,sheep
ARG392N6HWZCJ,M,English,4,25,20,exotic,leopard
ARG392N6HWZCJ,M,English,4,25,21,jumpy,frog
ARG392N6HWZCJ,M,English,4,25,22,strong,cougar
ARG392N6HWZCJ,M,English,4,25,23,large,tiger
ARG392N6HWZCJ,M,English,4,25,24,slimy,slug
ARG392N6HWZCJ,M,English,4,25,25,nocturnal,bat
ARG392N6HWZCJ,M,English,4,25,26,hungry,pig
ARG392N6HWZCJ,M,English,4,25,27,dangerous,shark
ARG392N6HWZCJ,M,English,4,25,28,friendly,giraffe
AWDV0WSLSO9EX,F,english,0,65,1,smart,owl
AWDV0WSLSO9EX,F,english,0,65,2,striped,zebra
AWDV0WSLSO9EX,F,english,0,65,3,slimy,snake
AWDV0WSLSO9EX,F,english,0,65,4,lazy,cat
AWDV0WSLSO9EX,F,english,0,65,5,fast,horse
AWDV0WSLSO9EX,F,english,0,65,6,fierce,tiger
AWDV0WSLSO9EX,F,english,0,65,7,soft,kitten
AWDV0WSLSO9EX,F,english,0,65,8,sly,fox
AWDV0WSLSO9EX,F,english,0,65,9,noisy,parrot
AWDV0WSLSO9EX,F,english,0,65,10,slow,mule
AWDV0WSLSO9EX,F,english,0,65,11,fat,pig
AWDV0WSLSO9EX,F,english,0,65,12,exotic,bird
AWDV0WSLSO9EX,F,english,0,65,13,big,elephant
AWDV0WSLSO9EX,F,english,0,65,14,hungry,alligator
AWDV0WSLSO9EX,F,english,0,65,15,beautiful,dove
AWDV0WSLSO9EX,F,english,0,65,16,wooly,sheep
AWDV0WSLSO9EX,F,english,0,65,17,scaly,fish
AWDV0WSLSO9EX,F,english,0,65,18,heavy,hippo
AWDV0WSLSO9EX,F,english,0,65,19,small,mouse
AWDV0WSLSO9EX,F,english,0,65,20,cute,deer
AWDV0WSLSO9EX,F,english,0,65,21,loud,bear
AWDV0WSLSO9EX,F,english,0,65,22,graceful,eagle
AWDV0WSLSO9EX,F,english,0,65,23,dumb,fish
AWDV0WSLSO9EX,F,english,0,65,24,blind,bat
AWDV0WSLSO9EX,F,english,0,65,25,dangerous,bear
AWDV0WSLSO9EX,F,english,0,65,26,large,giraffe
AWDV0WSLSO9EX,F,english,0,65,27,annoying,ground hog
AWDV0WSLSO9EX,F,english,0,65,28,cold,polar bear
AZ4AFEZS407LU,M,English,4,55,1,hungry,lion
AZ4AFEZS407LU,M,English,4,55,2,independent,cat
AZ4AFEZS407LU,M,English,4,55,3,annoying,dog
AZ4AFEZS407LU,M,English,4,55,4,wooly,mammoth
AZ4AFEZS407LU,M,English,4,55,5,free,bird
AZ4AFEZS407LU,M,English,4,55,6,jumpy,rabbit
AZ4AFEZS407LU,M,English,4,55,7,pretty,bird
AZ4AFEZS407LU,M,English,4,55,8,dangerous,lion
AZ4AFEZS407LU,M,English,4,55,9,wild,boar
AZ4AFEZS407LU,M,English,4,55,10,large,elephant
AZ4AFEZS407LU,M,English,4,55,11,loud,cycada
AZ4AFEZS407LU,M,English,4,55,12,heavy,hippo
AZ4AFEZS407LU,M,English,4,55,13,wet,fish
AZ4AFEZS407LU,M,English,4,55,14,busy,beaver
AZ4AFEZS407LU,M,English,4,55,15,soft,rabbit
AZ4AFEZS407LU,M,English,4,55,16,friendly,dog
AZ4AFEZS407LU,M,English,4,55,17,noisy,birds
AZ4AFEZS407LU,M,English,4,55,18,fast,cheetah
AZ4AFEZS407LU,M,English,4,55,19,beautiful,peacock
AZ4AFEZS407LU,M,English,4,55,20,quiet,mouse
AZ4AFEZS407LU,M,English,4,55,21,blind,bat
AZ4AFEZS407LU,M,English,4,55,22,dumb,ape
AZ4AFEZS407LU,M,English,4,55,23,fat,cat
AZ4AFEZS407LU,M,English,4,55,24,smart,ass
AZ4AFEZS407LU,M,English,4,55,25,slow,turtle
AZ4AFEZS407LU,M,English,4,55,26,loyal,dog
AZ4AFEZS407LU,M,English,4,55,27,smelly,fish
AZ4AFEZS407LU,M,English,4,55,28,scary,tiger
A122MZOQT9A8XL,M,English,4,55,1,friendly,dog
A122MZOQT9A8XL,M,English,4,55,2,large,elephant
A122MZOQT9A8XL,M,English,4,55,3,quiet,snake
A122MZOQT9A8XL,M,English,4,55,4,noisy,birds
A122MZOQT9A8XL,M,English,4,55,5,slow,turtle
A122MZOQT9A8XL,M,English,4,55,6,huge,hippo
A122MZOQT9A8XL,M,English,4,55,7,sly,fox
A122MZOQT9A8XL,M,English,4,55,8,wooly,lamb
A122MZOQT9A8XL,M,English,4,55,9,bouncy,kangaroo
A122MZOQT9A8XL,M,English,4,55,10,fast,jaguar
A122MZOQT9A8XL,M,English,4,55,11,hungry,lion
A122MZOQT9A8XL,M,English,4,55,12,blind,bat
A122MZOQT9A8XL,M,English,4,55,13,fluffy,kitten
A122MZOQT9A8XL,M,English,4,55,14,strong,ox
A122MZOQT9A8XL,M,English,4,55,15,big,bear
A122MZOQT9A8XL,M,English,4,55,16,independent,eagle
A122MZOQT9A8XL,M,English,4,55,17,cold,polar bear
A122MZOQT9A8XL,M,English,4,55,18,mean,bagger
A122MZOQT9A8XL,M,English,4,55,19,wet,seal
A122MZOQT9A8XL,M,English,4,55,20,lazy,slug
A122MZOQT9A8XL,M,English,4,55,21,annoying,skunk
A122MZOQT9A8XL,M,English,4,55,22,pretty,peacock
A122MZOQT9A8XL,M,English,4,55,23,jumpy,frog
A122MZOQT9A8XL,M,English,4,55,24,dirty,rat
A122MZOQT9A8XL,M,English,4,55,25,graceful,steed
A122MZOQT9A8XL,M,English,4,55,26,ferocious,tiger
A122MZOQT9A8XL,M,English,4,55,27,slimy,eel
A122MZOQT9A8XL,M,English,4,55,28,funny,hyena
A3DA81ZFKYYGFC,F,english,0,45,1,friendly,dog
A3DA81ZFKYYGFC,F,english,0,45,2,bouncy,kangaroo
A3DA81ZFKYYGFC,F,english,0,45,3,slimy,frog
A3DA81ZFKYYGFC,F,english,0,45,4,furry,squirrel
A3DA81ZFKYYGFC,F,english,0,45,5,quiet,dormouse
A3DA81ZFKYYGFC,F,english,0,45,6,fierce,lion
A3DA81ZFKYYGFC,F,english,0,45,7,independent,fox
A3DA81ZFKYYGFC,F,english,0,45,8,wild,lion
A3DA81ZFKYYGFC,F,english,0,45,9,big,lion
A3DA81ZFKYYGFC,F,english,0,45,10,busy,squirrel
A3DA81ZFKYYGFC,F,english,0,45,11,fast,cheetah
A3DA81ZFKYYGFC,F,english,0,45,12,slow,sloth
A3DA81ZFKYYGFC,F,english,0,45,13,majestic,lion
A3DA81ZFKYYGFC,F,english,0,45,14,cold,polar bear
A3DA81ZFKYYGFC,F,english,0,45,15,ferocious,tiger
A3DA81ZFKYYGFC,F,english,0,45,16,quacking,duck
A3DA81ZFKYYGFC,F,english,0,45,17,playful,puppy
A3DA81ZFKYYGFC,F,english,0,45,18,graceful,swan
A3DA81ZFKYYGFC,F,english,0,45,19,soft,kitten
A3DA81ZFKYYGFC,F,english,0,45,20,cute,dog
A3DA81ZFKYYGFC,F,english,0,45,21,huge,elephant
A3DA81ZFKYYGFC,F,english,0,45,22,exotic,leopard
A3DA81ZFKYYGFC,F,english,0,45,23,wooly,sheep
A3DA81ZFKYYGFC,F,english,0,45,24,hungry,bear
A3DA81ZFKYYGFC,F,english,0,45,25,scaly,snake
A3DA81ZFKYYGFC,F,english,0,45,26,fat,bear
A3DA81ZFKYYGFC,F,english,0,45,27,scary,alligator
A3DA81ZFKYYGFC,F,english,0,45,28,funny,dog
A2SLNPPFJ66RVD,M,English,8,35,1,big,elephant
A2SLNPPFJ66RVD,M,English,8,35,2,fluffy,cat
A2SLNPPFJ66RVD,M,English,8,35,3,mean,hyena
A2SLNPPFJ66RVD,M,English,8,35,4,annoying,rooster
A2SLNPPFJ66RVD,M,English,8,35,5,blind,bat
A2SLNPPFJ66RVD,M,English,8,35,6,majestic,dolphin
A2SLNPPFJ66RVD,M,English,8,35,7,furry,dog
A2SLNPPFJ66RVD,M,English,8,35,8,quiet,fish
A2SLNPPFJ66RVD,M,English,8,35,9,scaly,fish
A2SLNPPFJ66RVD,M,English,8,35,10,wild,pig
A2SLNPPFJ66RVD,M,English,8,35,11,independent,horse
A2SLNPPFJ66RVD,M,English,8,35,12,wooly,lamb
A2SLNPPFJ66RVD,M,English,8,35,13,slimy,worm
A2SLNPPFJ66RVD,M,English,8,35,14,sly,snake
A2SLNPPFJ66RVD,M,English,8,35,15,loud,dog
A2SLNPPFJ66RVD,M,English,8,35,16,lazy,cat
A2SLNPPFJ66RVD,M,English,8,35,17,smelly,skunk
A2SLNPPFJ66RVD,M,English,8,35,18,cold,penguin
A2SLNPPFJ66RVD,M,English,8,35,19,noisy,chicken
A2SLNPPFJ66RVD,M,English,8,35,20,loyal,dog
A2SLNPPFJ66RVD,M,English,8,35,21,exotic,bird
A2SLNPPFJ66RVD,M,English,8,35,22,striped,zebra
A2SLNPPFJ66RVD,M,English,8,35,23,small,snail
A2SLNPPFJ66RVD,M,English,8,35,24,smart,chimpanzee
A2SLNPPFJ66RVD,M,English,8,35,25,dangerous,bear
A2SLNPPFJ66RVD,M,English,8,35,26,soft,cat
A2SLNPPFJ66RVD,M,English,8,35,27,slow,sloth
A2SLNPPFJ66RVD,M,English,8,35,28,heavy,hippo
A7D1FSJZSM3MJ,F,English,4,35,1,striped,zebra
A7D1FSJZSM3MJ,F,English,4,35,2,hungry,hippo
A7D1FSJZSM3MJ,F,English,4,35,3,exotic,cheeta
A7D1FSJZSM3MJ,F,English,4,35,4,jumpy,kangaroo
A7D1FSJZSM3MJ,F,English,4,35,5,ferocious,lion
A7D1FSJZSM3MJ,F,English,4,35,6,beautiful,cat
A7D1FSJZSM3MJ,F,English,4,35,7,wet,dog
A7D1FSJZSM3MJ,F,English,4,35,8,lazy,pig
A7D1FSJZSM3MJ,F,English,4,35,9,loud,dog
A7D1FSJZSM3MJ,F,English,4,35,10,dumb,dog
A7D1FSJZSM3MJ,F,English,4,35,11,cute,rabbit
A7D1FSJZSM3MJ,F,English,4,35,12,dirty,hog
A7D1FSJZSM3MJ,F,English,4,35,13,strong,ox
A7D1FSJZSM3MJ,F,English,4,35,14,majestic,lion
A7D1FSJZSM3MJ,F,English,4,35,15,big,elephant
A7D1FSJZSM3MJ,F,English,4,35,16,huge,giraffe
A7D1FSJZSM3MJ,F,English,4,35,17,noisy,chimpanzee
A7D1FSJZSM3MJ,F,English,4,35,18,playful,ferret
A7D1FSJZSM3MJ,F,English,4,35,19,pretty,squirrel
A7D1FSJZSM3MJ,F,English,4,35,20,smelly,skunk
A7D1FSJZSM3MJ,F,English,4,35,21,scaly,elephant
A7D1FSJZSM3MJ,F,English,4,35,22,happy,dog
A7D1FSJZSM3MJ,F,English,4,35,23,quiet,opossum
A7D1FSJZSM3MJ,F,English,4,35,24,fast,deer
A7D1FSJZSM3MJ,F,English,4,35,25,free,horse
A7D1FSJZSM3MJ,F,English,4,35,26,funny,hyena
A7D1FSJZSM3MJ,F,English,4,35,27,smart,dolphin
A7D1FSJZSM3MJ,F,English,4,35,28,cold,bear
A2P6II0FEAHUZI,M,English,4,25,1,cold,pengiun
A2P6II0FEAHUZI,M,English,4,25,2,dangerous,tiger
A2P6II0FEAHUZI,M,English,4,25,3,pretty,peacock
A2P6II0FEAHUZI,M,English,4,25,4,soft,bear
A2P6II0FEAHUZI,M,English,4,25,5,huge,elephant
A2P6II0FEAHUZI,M,English,4,25,6,beautiful,lion
A2P6II0FEAHUZI,M,English,4,25,7,lazy,sloth
A2P6II0FEAHUZI,M,English,4,25,8,funny,monkey
A2P6II0FEAHUZI,M,English,4,25,9,blind,bird
A2P6II0FEAHUZI,M,English,4,25,10,cute,wolf
A2P6II0FEAHUZI,M,English,4,25,11,graceful,dolphin
A2P6II0FEAHUZI,M,English,4,25,12,furry,dog
A2P6II0FEAHUZI,M,English,4,25,13,playful,gorilla
A2P6II0FEAHUZI,M,English,4,25,14,quiet,mouse
A2P6II0FEAHUZI,M,English,4,25,15,fierce,panther
A2P6II0FEAHUZI,M,English,4,25,16,mean,cat
A2P6II0FEAHUZI,M,English,4,25,17,heavy,whale
A2P6II0FEAHUZI,M,English,4,25,18,loyal,eagle
A2P6II0FEAHUZI,M,English,4,25,19,free,falcon
A2P6II0FEAHUZI,M,English,4,25,20,nocturnal,owl
A2P6II0FEAHUZI,M,English,4,25,21,striped,zebra
A2P6II0FEAHUZI,M,English,4,25,22,smart,parrot
A2P6II0FEAHUZI,M,English,4,25,23,small,rat
A2P6II0FEAHUZI,M,English,4,25,24,slimy,hippo
A2P6II0FEAHUZI,M,English,4,25,25,fat,rhino
A2P6II0FEAHUZI,M,English,4,25,26,fast,cheetah
A2P6II0FEAHUZI,M,English,4,25,27,majestic,giraffe
A2P6II0FEAHUZI,M,English,4,25,28,big,whake
A1PN7RRABMIG28,M,English,4,25,1,beautiful,tiger
A1PN7RRABMIG28,M,English,4,25,2,striped,zebra
A1PN7RRABMIG28,M,English,4,25,3,wet,seal
A1PN7RRABMIG28,M,English,4,25,4,dirty,pig
A1PN7RRABMIG28,M,English,4,25,5,nocturnal,owl
A1PN7RRABMIG28,M,English,4,25,6,fat,hippo
A1PN7RRABMIG28,M,English,4,25,7,wise,owl
A1PN7RRABMIG28,M,English,4,25,8,loud,birds
A1PN7RRABMIG28,M,English,4,25,9,wild,tigers
A1PN7RRABMIG28,M,English,4,25,10,happy,bird
A1PN7RRABMIG28,M,English,4,25,11,soft,kitten
A1PN7RRABMIG28,M,English,4,25,12,mean,dog
A1PN7RRABMIG28,M,English,4,25,13,pretty,seal
A1PN7RRABMIG28,M,English,4,25,14,dumb,cougar
A1PN7RRABMIG28,M,English,4,25,15,cute,kitten
A1PN7RRABMIG28,M,English,4,25,16,smart,owl
A1PN7RRABMIG28,M,English,4,25,17,huge,hippo
A1PN7RRABMIG28,M,English,4,25,18,busy,elephant
A1PN7RRABMIG28,M,English,4,25,19,big,elephant
A1PN7RRABMIG28,M,English,4,25,20,large,elephant
A1PN7RRABMIG28,M,English,4,25,21,annoying,zebra
A1PN7RRABMIG28,M,English,4,25,22,smelly,fish
A1PN7RRABMIG28,M,English,4,25,23,jumpy,frog
A1PN7RRABMIG28,M,English,4,25,24,independent,bald eagle
A1PN7RRABMIG28,M,English,4,25,25,slimy,worm
A1PN7RRABMIG28,M,English,4,25,26,lazy,sloth
A1PN7RRABMIG28,M,English,4,25,27,blind,bat
A1PN7RRABMIG28,M,English,4,25,28,quacking,duck
A1E6OBXBM7M4UA,M,english,10,35,1,jumpy,dog
A1E6OBXBM7M4UA,M,english,10,35,2,fluffy,cat
A1E6OBXBM7M4UA,M,english,10,35,3,majestic,horse
A1E6OBXBM7M4UA,M,english,10,35,4,soft,cat
A1E6OBXBM7M4UA,M,english,10,35,5,quacking,donkey
A1E6OBXBM7M4UA,M,english,10,35,6,dumb,donkey
A1E6OBXBM7M4UA,M,english,10,35,7,scaly,duck
A1E6OBXBM7M4UA,M,english,10,35,8,cold,bear
A1E6OBXBM7M4UA,M,english,10,35,9,fierce,lion
A1E6OBXBM7M4UA,M,english,10,35,10,heavy,elephant
A1E6OBXBM7M4UA,M,english,10,35,11,smelly,donkey
A1E6OBXBM7M4UA,M,english,10,35,12,fast,tiger
A1E6OBXBM7M4UA,M,english,10,35,13,furry,sheep
A1E6OBXBM7M4UA,M,english,10,35,14,independent,tigeress
A1E6OBXBM7M4UA,M,english,10,35,15,strong,horse
A1E6OBXBM7M4UA,M,english,10,35,16,busy,crow
A1E6OBXBM7M4UA,M,english,10,35,17,cute,sparrow
A1E6OBXBM7M4UA,M,english,10,35,18,hungry,lion
A1E6OBXBM7M4UA,M,english,10,35,19,lazy,donkey
A1E6OBXBM7M4UA,M,english,10,35,20,loud,dog
A1E6OBXBM7M4UA,M,english,10,35,21,slimy,bull
A1E6OBXBM7M4UA,M,english,10,35,22,smart,monkey
A1E6OBXBM7M4UA,M,english,10,35,23,nocturnal,cow
A1E6OBXBM7M4UA,M,english,10,35,24,wet,fish
A1E6OBXBM7M4UA,M,english,10,35,25,graceful,horse
A1E6OBXBM7M4UA,M,english,10,35,26,fat,elephant
A1E6OBXBM7M4UA,M,english,10,35,27,quiet,seal
A1E6OBXBM7M4UA,M,english,10,35,28,free,polar bear
A61GHYNS1DFT7,M,English,4,25,1,ferocious,tiger
A61GHYNS1DFT7,M,English,4,25,2,scaly,snake
A61GHYNS1DFT7,M,English,4,25,3,striped,zebra
A61GHYNS1DFT7,M,English,4,25,4,fast,cheetah
A61GHYNS1DFT7,M,English,4,25,5,soft,puppy
A61GHYNS1DFT7,M,English,4,25,6,graceful,swan
A61GHYNS1DFT7,M,English,4,25,7,mean,toad
A61GHYNS1DFT7,M,English,4,25,8,smelly,skunk
A61GHYNS1DFT7,M,English,4,25,9,quacking,duck
A61GHYNS1DFT7,M,English,4,25,10,strong,gorilla
A61GHYNS1DFT7,M,English,4,25,11,jumpy,kangaroo
A61GHYNS1DFT7,M,English,4,25,12,exotic,peacock
A61GHYNS1DFT7,M,English,4,25,13,busy,bee
A61GHYNS1DFT7,M,English,4,25,14,independent,hippo
A61GHYNS1DFT7,M,English,4,25,15,smart,dolphin
A61GHYNS1DFT7,M,English,4,25,16,loud,monkey
A61GHYNS1DFT7,M,English,4,25,17,dumb,deer
A61GHYNS1DFT7,M,English,4,25,18,quiet,ant
A61GHYNS1DFT7,M,English,4,25,19,heavy,whale
A61GHYNS1DFT7,M,English,4,25,20,wet,fish
A61GHYNS1DFT7,M,English,4,25,21,dirty,mudskipper
A61GHYNS1DFT7,M,English,4,25,22,playful,dog
A61GHYNS1DFT7,M,English,4,25,23,slimy,frog
A61GHYNS1DFT7,M,English,4,25,24,happy,penguin
A61GHYNS1DFT7,M,English,4,25,25,pretty,hummingbird
A61GHYNS1DFT7,M,English,4,25,26,small,hummingbird
A61GHYNS1DFT7,M,English,4,25,27,scary,snake
A61GHYNS1DFT7,M,English,4,25,28,funny,hyena
A2YIEPQOATHN31,F,english,4,55,1,graceful,cheetah
A2YIEPQOATHN31,F,english,4,55,2,pretty,cat
A2YIEPQOATHN31,F,english,4,55,3,lazy,lion
A2YIEPQOATHN31,F,english,4,55,4,cute,puppy
A2YIEPQOATHN31,F,english,4,55,5,beautiful,peacock
A2YIEPQOATHN31,F,english,4,55,6,fast,cheetah
A2YIEPQOATHN31,F,english,4,55,7,playful,puppy
A2YIEPQOATHN31,F,english,4,55,8,slimy,worm
A2YIEPQOATHN31,F,english,4,55,9,hungry,dog
A2YIEPQOATHN31,F,english,4,55,10,mean,lion
A2YIEPQOATHN31,F,english,4,55,11,big,elephnant
A2YIEPQOATHN31,F,english,4,55,12,ferocious,lion
A2YIEPQOATHN31,F,english,4,55,13,wooly,sheep
A2YIEPQOATHN31,F,english,4,55,14,wise,owl
A2YIEPQOATHN31,F,english,4,55,15,small,kitten
A2YIEPQOATHN31,F,english,4,55,16,busy,bee
A2YIEPQOATHN31,F,english,4,55,17,slow,elephant
A2YIEPQOATHN31,F,english,4,55,18,nocturnal,bat
A2YIEPQOATHN31,F,english,4,55,19,blind,bat
A2YIEPQOATHN31,F,english,4,55,20,heavy,elephant
A2YIEPQOATHN31,F,english,4,55,21,free,lion
A2YIEPQOATHN31,F,english,4,55,22,huge,elepahant
A2YIEPQOATHN31,F,english,4,55,23,fierce,lion
A2YIEPQOATHN31,F,english,4,55,24,bouncy,puppy
A2YIEPQOATHN31,F,english,4,55,25,loyal,dog
A2YIEPQOATHN31,F,english,4,55,26,fluffy,kitten
A2YIEPQOATHN31,F,english,4,55,27,furry,puppy
A2YIEPQOATHN31,F,english,4,55,28,sly,fox
A2ELH6CUC5Y8J4,F,english,4,55,1,dangerous,lion
A2ELH6CUC5Y8J4,F,english,4,55,2,strong,elephant
A2ELH6CUC5Y8J4,F,english,4,55,3,slow,snail
A2ELH6CUC5Y8J4,F,english,4,55,4,funny,monkey
A2ELH6CUC5Y8J4,F,english,4,55,5,wild,bear
A2ELH6CUC5Y8J4,F,english,4,55,6,wet,seal
A2ELH6CUC5Y8J4,F,english,4,55,7,majestic,tiger
A2ELH6CUC5Y8J4,F,english,4,55,8,loud,goose
A2ELH6CUC5Y8J4,F,english,4,55,9,annoying,cat
A2ELH6CUC5Y8J4,F,english,4,55,10,slimy,toad
A2ELH6CUC5Y8J4,F,english,4,55,11,wise,owl
A2ELH6CUC5Y8J4,F,english,4,55,12,cold,snake
A2ELH6CUC5Y8J4,F,english,4,55,13,graceful,gazelle
A2ELH6CUC5Y8J4,F,english,4,55,14,loyal,dog
A2ELH6CUC5Y8J4,F,english,4,55,15,pretty,parrot
A2ELH6CUC5Y8J4,F,english,4,55,16,noisy,hyenna
A2ELH6CUC5Y8J4,F,english,4,55,17,dirty,pig
A2ELH6CUC5Y8J4,F,english,4,55,18,big,rhino
A2ELH6CUC5Y8J4,F,english,4,55,19,cute,panda bear
A2ELH6CUC5Y8J4,F,english,4,55,20,small,mouse
A2ELH6CUC5Y8J4,F,english,4,55,21,nocturnal,snake
A2ELH6CUC5Y8J4,F,english,4,55,22,fluffy,chick
A2ELH6CUC5Y8J4,F,english,4,55,23,fierce,lion
A2ELH6CUC5Y8J4,F,english,4,55,24,independent,cat
A2ELH6CUC5Y8J4,F,english,4,55,25,heavy,elephant
A2ELH6CUC5Y8J4,F,english,4,55,26,scary,bat
A2ELH6CUC5Y8J4,F,english,4,55,27,lazy,sloth
A2ELH6CUC5Y8J4,F,english,4,55,28,large,hippo
A3DGILKQFTNJGY,M,English,0,25,1,quacking,duck
A3DGILKQFTNJGY,M,English,0,25,2,hungry,bear
A3DGILKQFTNJGY,M,English,0,25,3,graceful,swan
A3DGILKQFTNJGY,M,English,0,25,4,bouncy,kangaroo
A3DGILKQFTNJGY,M,English,0,25,5,wooly,goat
A3DGILKQFTNJGY,M,English,0,25,6,exotic,parrot
A3DGILKQFTNJGY,M,English,0,25,7,independent,fox
A3DGILKQFTNJGY,M,English,0,25,8,cold,polar bear
A3DGILKQFTNJGY,M,English,0,25,9,noisy,dog
A3DGILKQFTNJGY,M,English,0,25,10,heavy,elephant
A3DGILKQFTNJGY,M,English,0,25,11,scary,tiger
A3DGILKQFTNJGY,M,English,0,25,12,cute,koala bear
A3DGILKQFTNJGY,M,English,0,25,13,nocturnal,bat
A3DGILKQFTNJGY,M,English,0,25,14,soft,cat
A3DGILKQFTNJGY,M,English,0,25,15,scaly,snake
A3DGILKQFTNJGY,M,English,0,25,16,majestic,peacock
A3DGILKQFTNJGY,M,English,0,25,17,huge,hippo
A3DGILKQFTNJGY,M,English,0,25,18,fluffy,cat
A3DGILKQFTNJGY,M,English,0,25,19,quiet,mouse
A3DGILKQFTNJGY,M,English,0,25,20,playful,dog
A3DGILKQFTNJGY,M,English,0,25,21,beautiful,canarie
A3DGILKQFTNJGY,M,English,0,25,22,dangerous,shark
A3DGILKQFTNJGY,M,English,0,25,23,mean,possum
A3DGILKQFTNJGY,M,English,0,25,24,free,bird
A3DGILKQFTNJGY,M,English,0,25,25,dumb,sloth
A3DGILKQFTNJGY,M,English,0,25,26,smelly,elephant
A3DGILKQFTNJGY,M,English,0,25,27,fat,elephant
A3DGILKQFTNJGY,M,English,0,25,28,loud,hyena
A1MIK4XRXTMWTS,F,ENGLISH,6,35,1,large,elephant
A1MIK4XRXTMWTS,F,ENGLISH,6,35,2,loyal,dog
A1MIK4XRXTMWTS,F,ENGLISH,6,35,3,dumb,cat
A1MIK4XRXTMWTS,F,ENGLISH,6,35,4,mean,lion
A1MIK4XRXTMWTS,F,ENGLISH,6,35,5,fluffy,duck
A1MIK4XRXTMWTS,F,ENGLISH,6,35,6,pretty,swan
A1MIK4XRXTMWTS,F,ENGLISH,6,35,7,playful,dog
A1MIK4XRXTMWTS,F,ENGLISH,6,35,8,strong,rhino
A1MIK4XRXTMWTS,F,ENGLISH,6,35,9,scary,snake
A1MIK4XRXTMWTS,F,ENGLISH,6,35,10,striped,zebra
A1MIK4XRXTMWTS,F,ENGLISH,6,35,11,lazy,cat
A1MIK4XRXTMWTS,F,ENGLISH,6,35,12,wet,dolphin
A1MIK4XRXTMWTS,F,ENGLISH,6,35,13,majestic,peacock
A1MIK4XRXTMWTS,F,ENGLISH,6,35,14,dangerous,tiger
A1MIK4XRXTMWTS,F,ENGLISH,6,35,15,slimy,frog
A1MIK4XRXTMWTS,F,ENGLISH,6,35,16,nocturnal,owl
A1MIK4XRXTMWTS,F,ENGLISH,6,35,17,heavy,horse
A1MIK4XRXTMWTS,F,ENGLISH,6,35,18,annoying,spider
A1MIK4XRXTMWTS,F,ENGLISH,6,35,19,loud,rooster
A1MIK4XRXTMWTS,F,ENGLISH,6,35,20,happy,bird
A1MIK4XRXTMWTS,F,ENGLISH,6,35,21,independent,bird
A1MIK4XRXTMWTS,F,ENGLISH,6,35,22,quiet,fish
A1MIK4XRXTMWTS,F,ENGLISH,6,35,23,funny,kangaroo
A1MIK4XRXTMWTS,F,ENGLISH,6,35,24,wise,owl
A1MIK4XRXTMWTS,F,ENGLISH,6,35,25,wild,lion
