"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.categoryIDs"	"Answer.adjectives"	"Answer.orders"	"Answer.animals"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"31HQ4X3T3SBEPH6UH96YVH1NR5DLSA"	31	"Approved"	"Fri Apr 10 07:13:00 PDT 2015"	"Thu Apr 09 14:30:02 PDT 2015"	"Thu Apr 09 14:33:00 PDT 2015"	"Thu Apr 09 15:42:37 PDT 2015"	""	""	""	""	"[4,1,10,8,6,11,9,7,3,5,12,2]"	"[""Large"",""Wee"",""Hard"",""Tall"",""Funny"",""Fierce"",""Agile"",""Unique"",""Common"",""Darling"",""Cute"",""Gigantic""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""elephant"",""ant"",""turtle"",""giraffe"",""monkey"",""lion"",""cheetah"",""penguin"",""bird"",""panda"",""rabbit"",""whale""]"	"""M"""	"""55"""	"""4"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3UN61F00HWQOMD3WAXQMOI0UJDU5RI"	32	"Approved"	"Fri Apr 10 07:13:49 PDT 2015"	"Thu Apr 09 14:30:51 PDT 2015"	"Thu Apr 09 14:33:49 PDT 2015"	"Thu Apr 09 15:42:37 PDT 2015"	""	""	""	""	"[2,4,10,12,1,3,6,11,8,9,5,7]"	"[""blue"",""large"",""slow"",""fuzzy"",""annoying"",""beautiful"",""curious"",""hungry"",""magestic"",""loyal"",""round"",""sleek""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""whale"",""elephant"",""turtle"",""rabbit"",""ant"",""bird"",""monkey"",""lion"",""giraffe"",""cheetah"",""panda"",""penguin""]"	"""F"""	"""65"""	"""0"""	"""english"""	"""this was a fun hit"""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"336YQZE83VFXPXQ45PU52J6KDQVM5B"	33	"Approved"	"Fri Apr 10 07:16:15 PDT 2015"	"Thu Apr 09 14:33:39 PDT 2015"	"Thu Apr 09 14:36:15 PDT 2015"	"Thu Apr 09 15:42:38 PDT 2015"	""	""	""	""	"[5,4,1,12,2,9,10,11,7,3,6,8]"	"[""cuddly"",""big"",""tiny"",""cute"",""giant"",""fast"",""slow"",""powerful"",""loveable"",""free"",""funny"",""tall""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""panda"",""elephant"",""ant"",""rabbit"",""whale"",""cheetah"",""turtle"",""lion"",""penguin"",""bird"",""monkey"",""giraffe""]"	"""F"""	"""35"""	"""8"""	"""English"""	"""None"""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"352YTHGROVET10LT0NVI5MSAW81H4S"	34	"Approved"	"Fri Apr 10 07:17:03 PDT 2015"	"Thu Apr 09 14:33:05 PDT 2015"	"Thu Apr 09 14:37:03 PDT 2015"	"Thu Apr 09 15:42:38 PDT 2015"	""	""	""	""	"[3,12,9,8,10,4,1,7,11,2,5,6]"	"[""feathery"",""fuzzy"",""blazing"",""awkward"",""boxy"",""enormous"",""focused"",""funny"",""majestic"",""enormous"",""cute"",""curious""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""bird"",""rabbit"",""cheetah"",""giraffe"",""turtle"",""elephant"",""ant"",""penguin"",""lion"",""whale"",""panda"",""monkey""]"	"""M"""	"""65"""	"""4"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3DUZQ9U6SMPHLMIOVD84IQZPI3ESVZ"	35	"Approved"	"Fri Apr 10 07:19:18 PDT 2015"	"Thu Apr 09 14:37:19 PDT 2015"	"Thu Apr 09 14:39:18 PDT 2015"	"Thu Apr 09 15:42:38 PDT 2015"	""	""	""	""	"[9,3,7,12,6,8,1,10,5,11,4,2]"	"[""fast"",""small"",""funny"",""soft"",""busy"",""tall"",""industrious"",""patient"",""cute"",""regal"",""triumphant"",""enormous""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""cheetah"",""bird"",""penguin"",""rabbit"",""monkey"",""giraffe"",""ant"",""turtle"",""panda"",""lion"",""elephant"",""whale""]"	"""F"""	"""65"""	"""8"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3Z7ISHFUH0WGBM8PICR2M5CKUKE8ZG"	36	"Approved"	"Fri Apr 10 07:24:10 PDT 2015"	"Thu Apr 09 14:42:45 PDT 2015"	"Thu Apr 09 14:44:10 PDT 2015"	"Thu Apr 09 15:42:38 PDT 2015"	""	""	""	""	"[6,9,11,1,12,3,8,5,4,7,10,2]"	"[""funny"",""fast"",""loud"",""small"",""cute"",""pretty"",""tall"",""cute"",""huge"",""funny"",""slow"",""large""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""monkey"",""cheetah"",""lion"",""ant"",""rabbit"",""bird"",""giraffe"",""panda"",""elephant"",""penguin"",""turtle"",""whale""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3ATPCQ38J8BUPKRZJO9X4P9DEE9YAI"	37	"Approved"	"Fri Apr 10 07:24:16 PDT 2015"	"Thu Apr 09 14:41:32 PDT 2015"	"Thu Apr 09 14:44:16 PDT 2015"	"Thu Apr 09 15:42:38 PDT 2015"	""	""	""	""	"[3,5,10,8,9,12,4,6,7,2,1,11]"	"[""cute"",""rare"",""hard"",""long"",""cruel"",""fast"",""big"",""cute"",""cute"",""big"",""small"",""strong""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""bird"",""panda"",""turtle"",""giraffe"",""cheetah"",""rabbit"",""elephant"",""monkey"",""penguin"",""whale"",""ant"",""lion""]"	"""F"""	"""45"""	"""11"""	"""Chinese"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3KXIR214I4HPMAIBH2SBIIM87PJ42X"	38	"Approved"	"Fri Apr 10 07:27:11 PDT 2015"	"Thu Apr 09 14:44:28 PDT 2015"	"Thu Apr 09 14:47:11 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[6,1,2,8,3,7,10,12,4,11,9,5]"	"[""banana"",""bite"",""large"",""tall"",""flying"",""waddle"",""shell"",""hop"",""gray"",""roar"",""spots"",""bamboo""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""monkey"",""ant"",""whale"",""giraffe"",""bird"",""penguin"",""turtle"",""rabbit"",""elephant"",""lion"",""cheetah"",""panda""]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3JZQSN0I3QBPZKN70Y9JBQD06YYFGG"	39	"Approved"	"Fri Apr 10 07:27:35 PDT 2015"	"Thu Apr 09 14:46:19 PDT 2015"	"Thu Apr 09 14:47:35 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[11,6,9,7,8,5,2,12,1,3,4,10]"	"[""strong"",""funny"",""fast"",""adorable"",""tall"",""cute"",""big"",""cute"",""annoying"",""common"",""huge"",""slow""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""lion"",""monkey"",""cheetah"",""penguin"",""giraffe"",""panda"",""whale"",""rabbit"",""ant"",""bird"",""elephant"",""turtle""]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"35DR22AR5DL55U245D8LY3OY6YOX3G"	40	"Approved"	"Fri Apr 10 07:28:52 PDT 2015"	"Thu Apr 09 14:44:30 PDT 2015"	"Thu Apr 09 14:48:52 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[2,12,6,11,10,5,8,3,1,9,7,4]"	"[""Big"",""fast"",""agile"",""fierce"",""slow"",""cute"",""tall"",""swift"",""tiny"",""fast"",""clumsy"",""big""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""whale"",""rabbit"",""monkey"",""lion"",""turtle"",""panda"",""giraffe"",""bird"",""ant"",""cheetah"",""penguin"",""elephant""]"	"""M"""	"""65"""	"""4"""	"""English"""	"""None"""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3TEM0PF1Q5YVQWYQVQPQ2YNZN4TD00"	41	"Approved"	"Fri Apr 10 07:28:58 PDT 2015"	"Thu Apr 09 14:47:30 PDT 2015"	"Thu Apr 09 14:48:58 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[12,4,11,9,2,8,6,1,7,3,5,10]"	"[""furry"",""large"",""powerful"",""fast"",""immense"",""engineered"",""smart"",""powerhouse"",""slippery"",""lightweight"",""cuddly"",""reserved""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""rabbit"",""elephant"",""lion"",""cheetah"",""whale"",""giraffe"",""monkey"",""ant"",""penguin"",""bird"",""panda"",""turtle""]"	"""F"""	"""35"""	"""6"""	"""English"""	"""This was fun!"""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3MH9DQ757WDEI2KXVN4IXQE3GLCUGT"	42	"Approved"	"Fri Apr 10 07:32:09 PDT 2015"	"Thu Apr 09 14:48:40 PDT 2015"	"Thu Apr 09 14:52:09 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[11,8,2,3,9,10,12,1,7,5,6,4]"	"[""fierce"",""tall"",""gigantic"",""flying"",""swift"",""slow"",""fast"",""mighty"",""unflighted"",""benign"",""inquisitive"",""grand""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""lion"",""giraffe"",""whale"",""bird"",""cheetah"",""turtle"",""rabbit"",""ant"",""penguin"",""panda"",""monkey"",""elephant""]"	"""F"""	"""65"""	"""11"""	"""English"""	"""Fun."""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3IAS3U3I0FH9793KWH2YQWSEHH12B2"	43	"Approved"	"Fri Apr 10 07:32:49 PDT 2015"	"Thu Apr 09 14:50:53 PDT 2015"	"Thu Apr 09 14:52:49 PDT 2015"	"Thu Apr 09 15:42:39 PDT 2015"	""	""	""	""	"[9,1,4,10,12,3,8,6,11,5,7,2]"	"[""fast"",""small"",""huge"",""protected"",""quick"",""swift"",""long"",""agile"",""royalty"",""forgien"",""cold"",""huge""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""cheetah"",""ant"",""elephant"",""turtle"",""rabbit"",""bird"",""giraffe"",""monkey"",""lion"",""panda"",""penguin"",""whale""]"	"""M"""	"""35"""	"""4"""	"""ENglish"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3B3WTRP3DB3QJGONYXO2ZQXOTHX92Y"	44	"Approved"	"Fri Apr 10 07:35:41 PDT 2015"	"Thu Apr 09 14:43:04 PDT 2015"	"Thu Apr 09 14:55:41 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[7,9,5,10,11,4,12,6,8,3,1,2]"	"[""fun"",""fast"",""cute"",""slow"",""mean"",""big"",""cute"",""funny"",""tall"",""cute"",""small"",""big""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""penguin"",""cheetah"",""panda"",""turtle"",""lion"",""elephant"",""rabbit"",""monkey"",""giraffe"",""bird"",""ant"",""whale""]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3NC5L260MONDRX45OHMRGZM2XKPFO3"	45	"Approved"	"Fri Apr 10 07:39:27 PDT 2015"	"Thu Apr 09 14:51:37 PDT 2015"	"Thu Apr 09 14:59:27 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[12,5,11,3,1,7,8,4,10,2,9,6]"	"[""feline"",""sleepy"",""brave"",""beautiful"",""small"",""cute"",""tall"",""big"",""slow"",""mammal"",""runner"",""crazy""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""rabbit"",""panda"",""lion"",""bird"",""ant"",""penguin"",""giraffe"",""elephant"",""turtle"",""whale"",""cheetah"",""monkey""]"	"""F"""	"""55"""	"""4"""	"""filipino"""	"""what is the study about?"""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3TXWC2NHNZRJOF5LSC38Q8ASRBWS9K"	46	"Approved"	"Fri Apr 10 07:39:49 PDT 2015"	"Thu Apr 09 14:56:49 PDT 2015"	"Thu Apr 09 14:59:49 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[2,8,5,6,12,3,11,10,7,9,4,1]"	"[""BIG"",""TALL"",""CUTE"",""LIKEABLE"",""FURRY"",""SMELLY"",""LOUD"",""SLOW"",""BLACK"",""FAST"",""HUGE"",""SMALL""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""whale"",""giraffe"",""panda"",""monkey"",""rabbit"",""bird"",""lion"",""turtle"",""penguin"",""cheetah"",""elephant"",""ant""]"	"""F"""	"""35"""	"""4"""	"""ENGLISH"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"31JLPPHS2UVIBLOC4MLPFQX5UUKO33"	47	"Approved"	"Fri Apr 10 07:40:35 PDT 2015"	"Thu Apr 09 14:55:48 PDT 2015"	"Thu Apr 09 15:00:35 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[8,3,9,6,4,5,11,7,12,1,2,10]"	"[""tall"",""avian "",""speedy "",""primal"",""heavy"",""black "",""ferocious"",""feathered"",""hoppy "",""small"",""huge"",""slow""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""giraffe"",""bird"",""cheetah"",""monkey"",""elephant"",""panda"",""lion"",""penguin"",""rabbit"",""ant"",""whale"",""turtle""]"	"""F"""	"""25"""	"""4"""	"""English """	"""I don't have any comments."""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3HWRJOOET530JBW20NJUIMB3I8CESG"	48	"Approved"	"Fri Apr 10 07:45:20 PDT 2015"	"Thu Apr 09 14:51:34 PDT 2015"	"Thu Apr 09 15:05:20 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[7,4,2,6,9,1,11,10,12,3,5,8]"	"[""black"",""round"",""slick"",""furry"",""cheetos"",""tiny"",""yellow"",""cute"",""creepy"",""blue"",""fluffy"",""tall""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""penguin"",""elephant"",""whale"",""monkey"",""cheetah"",""ant"",""lion"",""turtle"",""rabbit"",""bird"",""panda"",""giraffe""]"	"""F"""	"""25"""	"""0"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3WETL7AQWT9W3BIUZ7PQ6KXEDZF35D"	49	"Approved"	"Fri Apr 10 07:50:49 PDT 2015"	"Thu Apr 09 15:09:31 PDT 2015"	"Thu Apr 09 15:10:49 PDT 2015"	"Thu Apr 09 15:42:40 PDT 2015"	""	""	""	""	"[3,1,12,7,9,8,11,4,10,6,2,5]"	"[""chirp"",""crawling"",""jumper"",""waddles"",""roar"",""tall"",""mean"",""big"",""slow"",""ape"",""ocean"",""spotted""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""bird"",""ant"",""rabbit"",""penguin"",""cheetah"",""giraffe"",""lion"",""elephant"",""turtle"",""monkey"",""whale"",""panda""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"356P7NIWHJNPKOOSSJ8K7NDD0TMVFC"	"Fun HIT about animals!"	"In this experiment, we are interested in how people describe different animals. This should take around 3 minutes."	"animals,behavior,survey,psychology,describe,experiment,language"	"$0.30"	"Thu Apr 09 10:18:35 PDT 2015"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Apr 09 16:42:28 PDT 2015"	"http://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT9BNGJW2L04B8PK5ZI0P"	"3HMIGG0U4L7G6WYKMQPJ8Y3IOQBY8G"	50	"Approved"	"Fri Apr 10 08:29:12 PDT 2015"	"Thu Apr 09 15:46:27 PDT 2015"	"Thu Apr 09 15:49:12 PDT 2015"	"Thu Apr 09 15:57:56 PDT 2015"	""	""	""	""	"[11,8,6,10,4,12,3,1,7,9,5,2]"	"[""strong"",""tall"",""quick"",""slow"",""big"",""cute"",""free"",""tiny"",""adorable"",""fast"",""lazy"",""huge""]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""lion"",""giraffe"",""monkey"",""turtle"",""elephant"",""rabbit"",""bird"",""ant"",""penguin"",""cheetah"",""panda"",""whale""]"	"""M"""	"""25"""	"""4"""	"""Chinese"""	""""""
