workerID,gender,age,income,language,order,item,dimension,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,prior0,prior1,prior2,prior3,prior4,prior5,prior6,prior7,prior8,prior9
12,M,35,4,English,1,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0,0.283464566929,0.389763779528,0.275590551181,0.0511811023622,0.0,0.0,0.0
12,M,35,4,English,2,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.0,0.898148148148,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.00925925925926,0.0185185185185
12,M,35,4,English,3,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0,0.0,0.0,0.12972972973,0.172972972973,0.172972972973,0.256756756757,0.267567567568
12,M,35,4,English,4,man,speed,0,1,5,10,12,14,16,18,20,60,0.00398406374502,0.0737051792829,0.189243027888,0.197211155378,0.199203187251,0.135458167331,0.133466135458,0.0577689243028,0.00398406374502,0.00597609561753
12,M,35,4,English,5,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.0056258790436,0.0056258790436,0.0618846694796,0.0886075949367,0.14064697609,0.139240506329,0.14064697609,0.14064697609,0.139240506329,0.137834036568
12,M,35,4,English,6,woman,speed,0,1,5,10,12,14,16,18,20,60,0.0036231884058,0.0036231884058,0.177536231884,0.175724637681,0.173913043478,0.179347826087,0.18115942029,0.101449275362,0.0018115942029,0.0018115942029
12,M,35,4,English,7,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0168776371308,0.0126582278481,0.0126582278481,0.0126582278481,0.0,0.0,0.0084388185654,0.105485232068,0.417721518987,0.413502109705
12,M,35,4,English,8,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0477386934673,0.170854271357,0.238693467337,0.238693467337,0.218592964824,0.0753768844221,0.00753768844221,0.00251256281407
12,M,35,4,English,9,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0202702702703,0.166666666667,0.222972972973,0.220720720721,0.211711711712,0.0990990990991,0.0540540540541,0.00225225225225,0.00225225225225
12,M,35,4,English,10,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0040733197556,0.0020366598778,0.0183299389002,0.0977596741344,0.201629327902,0.199592668024,0.195519348269,0.20366598778,0.071283095723,0.0061099796334
12,M,35,4,English,11,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0291262135922,0.961165048544,0.0,0.0,0.00970873786408,0.0,0.0,0.0,0.0,0.0
12,M,35,4,English,12,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,M,35,6,english,1,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.016393442623,0.00546448087432,0.00546448087432,0.0109289617486,0.0,0.0109289617486,0.016393442623,0.0218579234973,0.393442622951,0.51912568306
13,M,35,6,english,2,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.008,0.0533333333333,0.0933333333333,0.133333333333,0.16,0.264,0.266666666667,0.0186666666667,0.0,0.00266666666667
13,M,35,6,english,3,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.00724637681159,0.0,0.0144927536232,0.00724637681159,0.0144927536232,0.0144927536232,0.0,0.0144927536232,0.710144927536,0.217391304348
13,M,35,6,english,4,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.109375,0.7734375,0.0078125,0.0,0.015625,0.015625,0.015625,0.0078125,0.015625,0.0390625
13,M,35,6,english,5,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.51871657754,0.395721925134,0.0106951871658,0.00534759358289,0.0106951871658,0.0160427807487,0.0106951871658,0.00534759358289,0.0106951871658,0.0160427807487
13,M,35,6,english,6,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.00576368876081,0.0518731988473,0.103746397695,0.14409221902,0.273775216138,0.250720461095,0.135446685879,0.0259365994236,0.00576368876081,0.0028818443804
13,M,35,6,english,7,man,weight,0,10,100,120,140,160,180,200,220,10000,0.00189035916824,0.0491493383743,0.0964083175803,0.120982986767,0.158790170132,0.183364839319,0.189035916824,0.141776937618,0.0586011342155,0.0
13,M,35,6,english,8,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.00215982721382,0.10151187905,0.142548596112,0.183585313175,0.172786177106,0.159827213823,0.105831533477,0.0820734341253,0.0475161987041,0.00215982721382
13,M,35,6,english,9,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.00316455696203,0.00316455696203,0.00949367088608,0.00632911392405,0.101265822785,0.129746835443,0.177215189873,0.253164556962,0.310126582278,0.00632911392405
13,M,35,6,english,10,man,speed,0,1,5,10,12,14,16,18,20,60,0.0625,0.128472222222,0.201388888889,0.291666666667,0.15625,0.118055555556,0.0208333333333,0.00694444444444,0.00694444444444,0.00694444444444
13,M,35,6,english,11,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.526315789474,0.373684210526,0.0157894736842,0.0210526315789,0.0105263157895,0.0157894736842,0.0105263157895,0.00526315789474,0.0157894736842,0.00526315789474
13,M,35,6,english,12,woman,speed,0,1,5,10,12,14,16,18,20,60,0.010989010989,0.148351648352,0.285714285714,0.379120879121,0.126373626374,0.010989010989,0.00549450549451,0.021978021978,0.0,0.010989010989
14,F,35,4,english,1,woman,speed,0,1,5,10,12,14,16,18,20,60,0.153488372093,0.325581395349,0.339534883721,0.120930232558,0.0604651162791,0.0,0.0,0.0,0.0,0.0
14,F,35,4,english,2,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0188679245283,0.0603773584906,0.143396226415,0.256603773585,0.256603773585,0.181132075472,0.0603773584906,0.022641509434,0.0
14,F,35,4,english,3,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0066889632107,0.0501672240803,0.0869565217391,0.103678929766,0.110367892977,0.133779264214,0.210702341137,0.264214046823,0.0334448160535
14,F,35,4,english,4,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0398773006135,0.113496932515,0.162576687117,0.193251533742,0.193251533742,0.153374233129,0.110429447853,0.0337423312883,0.0
14,F,35,4,english,5,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0227272727273,0.0511363636364,0.0625,0.0681818181818,0.0681818181818,0.0795454545455,0.0909090909091,0.556818181818,0.0
14,F,35,4,english,6,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,F,35,4,english,7,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0185758513932,0.0278637770898,0.0712074303406,0.136222910217,0.201238390093,0.232198142415,0.207430340557,0.105263157895,0.0
14,F,35,4,english,8,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.819672131148,0.0491803278689,0.0409836065574,0.0327868852459,0.0245901639344,0.0327868852459,0.0,0.0,0.0,0.0
14,F,35,4,english,9,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.0077519379845,0.0116279069767,0.0290697674419,0.0794573643411,0.139534883721,0.170542635659,0.176356589147,0.184108527132,0.184108527132,0.0174418604651
14,F,35,4,english,10,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0309278350515,0.0378006872852,0.085910652921,0.240549828179,0.257731958763,0.19587628866,0.134020618557,0.0171821305842,0.0
14,F,35,4,english,11,man,speed,0,1,5,10,12,14,16,18,20,60,0.315254237288,0.308474576271,0.250847457627,0.071186440678,0.0372881355932,0.0169491525424,0.0,0.0,0.0,0.0
14,F,35,4,english,12,turtle,speed,0,1,5,10,12,14,16,18,20,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,F,25,4,English and Spanish,1,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,F,25,4,English and Spanish,2,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.064308681672,0.11575562701,0.173633440514,0.263665594855,0.266881028939,0.064308681672,0.0385852090032,0.0128617363344,0.0
15,F,25,4,English and Spanish,3,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.023178807947,0.0430463576159,0.0827814569536,0.17880794702,0.278145695364,0.264900662252,0.109271523179,0.0198675496689,0.0
15,F,25,4,English and Spanish,4,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0177777777778,0.0266666666667,0.0311111111111,0.0533333333333,0.0444444444444,0.195555555556,0.306666666667,0.324444444444
15,F,25,4,English and Spanish,5,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.505617977528,0.494382022472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,F,25,4,English and Spanish,6,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0486891385768,0.0561797752809,0.10861423221,0.187265917603,0.325842696629,0.153558052434,0.0973782771536,0.0224719101124,0.0
15,F,25,4,English and Spanish,7,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,F,25,4,English and Spanish,8,man,speed,0,1,5,10,12,14,16,18,20,60,0.287356321839,0.287356321839,0.287356321839,0.0862068965517,0.0316091954023,0.0201149425287,0.0,0.0,0.0,0.0
15,F,25,4,English and Spanish,9,woman,speed,0,1,5,10,12,14,16,18,20,60,0.266666666667,0.266666666667,0.266666666667,0.16,0.04,0.0,0.0,0.0,0.0,0.0
15,F,25,4,English and Spanish,10,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.110122358176,0.111234705228,0.111234705228,0.111234705228,0.111234705228,0.111234705228,0.111234705228,0.111234705228,0.111234705228,0.0
15,F,25,4,English and Spanish,11,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0696517412935,0.139303482587,0.203980099502,0.203980099502,0.21144278607,0.109452736318,0.0373134328358,0.0248756218905,0.0
15,F,25,4,English and Spanish,12,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,F,65,8,English,1,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0104166666667,0.00520833333333,0.0104166666667,0.0104166666667,0.0104166666667,0.0104166666667,0.00520833333333,0.0104166666667,0.463541666667,0.463541666667
16,F,65,8,English,2,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.759259259259,0.037037037037,0.037037037037,0.0,0.037037037037,0.037037037037,0.037037037037,0.0185185185185,0.0185185185185,0.0185185185185
16,F,65,8,English,3,man,speed,0,1,5,10,12,14,16,18,20,60,0.103991596639,0.102941176471,0.102941176471,0.100840336134,0.105042016807,0.101890756303,0.100840336134,0.101890756303,0.0745798319328,0.105042016807
16,F,65,8,English,4,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0040899795501,0.0470347648262,0.0961145194274,0.122699386503,0.147239263804,0.153374233129,0.159509202454,0.161554192229,0.106339468303,0.00204498977505
16,F,65,8,English,5,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.61935483871,0.296774193548,0.0129032258065,0.0129032258065,0.00645161290323,0.00645161290323,0.00645161290323,0.0193548387097,0.0129032258065,0.00645161290323
16,F,65,8,English,6,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.00639658848614,0.113006396588,0.136460554371,0.16631130064,0.174840085288,0.174840085288,0.147121535181,0.0639658848614,0.0170575692964,0.0
16,F,65,8,English,7,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.00372439478585,0.106145251397,0.139664804469,0.154562383613,0.15270018622,0.15270018622,0.124767225326,0.117318435754,0.0465549348231,0.00186219739292
16,F,65,8,English,8,woman,speed,0,1,5,10,12,14,16,18,20,60,0.00431965442765,0.0928725701944,0.107991360691,0.125269978402,0.133909287257,0.142548596112,0.149028077754,0.144708423326,0.0950323974082,0.00431965442765
16,F,65,8,English,9,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.342222222222,0.342222222222,0.231111111111,0.00888888888889,0.0177777777778,0.0177777777778,0.0133333333333,0.00888888888889,0.0133333333333,0.00444444444444
16,F,65,8,English,10,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.00987654320988,0.0617283950617,0.0765432098765,0.0987654320988,0.120987654321,0.20987654321,0.19012345679,0.19012345679,0.0320987654321,0.00987654320988
16,F,65,8,English,11,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.00647249190939,0.00323624595469,0.00647249190939,0.0550161812298,0.0647249190939,0.0776699029126,0.10355987055,0.148867313916,0.216828478964,0.31715210356
16,F,65,8,English,12,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.0100502512563,0.00502512562814,0.0201005025126,0.0201005025126,0.0100502512563,0.0201005025126,0.0251256281407,0.100502512563,0.396984924623,0.391959798995
17,F,35,4,English,1,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0172413793103,0.00574712643678,0.0114942528736,0.0172413793103,0.0287356321839,0.0,0.0,0.545977011494,0.373563218391
17,F,35,4,English,2,man,weight,0,10,100,120,140,160,180,200,220,10000,0.00497512437811,0.0149253731343,0.044776119403,0.0870646766169,0.121890547264,0.179104477612,0.18407960199,0.181592039801,0.181592039801,0.0
17,F,35,4,English,3,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.446327683616,0.237288135593,0.0790960451977,0.0395480225989,0.045197740113,0.0564971751412,0.045197740113,0.0282485875706,0.0225988700565,0.0
17,F,35,4,English,4,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0157068062827,0.0418848167539,0.0366492146597,0.0785340314136,0.439790575916,0.329842931937,0.020942408377,0.0261780104712,0.0104712041885,0.0
17,F,35,4,English,5,man,speed,0,1,5,10,12,14,16,18,20,60,0.343642611684,0.343642611684,0.116838487973,0.116838487973,0.0446735395189,0.0240549828179,0.00687285223368,0.0,0.00343642611684,0.0
17,F,35,4,English,6,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.567567567568,0.432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,F,35,4,English,7,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.134952766532,0.134952766532,0.134952766532,0.134952766532,0.134952766532,0.134952766532,0.0998650472335,0.080971659919,0.00944669365722,0.0
17,F,35,4,English,8,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.240356083086,0.234421364985,0.228486646884,0.296735905045
17,F,35,4,English,9,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0470588235294,0.108235294118,0.167058823529,0.167058823529,0.164705882353,0.171764705882,0.0847058823529,0.0894117647059,0.0
17,F,35,4,English,10,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,F,35,4,English,11,woman,speed,0,1,5,10,12,14,16,18,20,60,0.0,0.284345047923,0.281150159744,0.188498402556,0.115015974441,0.0638977635783,0.0670926517572,0.0,0.0,0.0
17,F,35,4,English,12,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0265486725664,0.0265486725664,0.0265486725664,0.115044247788,0.389380530973,0.314159292035,0.0840707964602,0.0176991150442,0.0
18,M,25,4,English,1,woman,speed,0,1,5,10,12,14,16,18,20,60,0.325732899023,0.325732899023,0.14657980456,0.0846905537459,0.071661237785,0.0325732899023,0.0130293159609,0.0,0.0,0.0
18,M,25,4,English,2,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.168067226891,0.168067226891,0.168067226891,0.168067226891,0.146218487395,0.10756302521,0.0571428571429,0.0151260504202,0.00168067226891,0.0
18,M,25,4,English,3,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,M,25,4,English,4,man,speed,0,1,5,10,12,14,16,18,20,60,0.235849056604,0.235849056604,0.191037735849,0.153301886792,0.0872641509434,0.0495283018868,0.0259433962264,0.0165094339623,0.00471698113208,0.0
18,M,25,4,English,5,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.038961038961,0.103896103896,0.422077922078,0.337662337662,0.0649350649351,0.0324675324675,0.0,0.0
18,M,25,4,English,6,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0232558139535,0.0077519379845,0.0,0.0232558139535,0.031007751938,0.015503875969,0.0232558139535,0.0232558139535,0.68992248062,0.162790697674
18,M,25,4,English,7,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.112359550562,0.280898876404,0.228464419476,0.183520599251,0.0973782771536,0.0524344569288,0.0299625468165,0.0149812734082,0.0
18,M,25,4,English,8,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0,0.0340557275542,0.0866873065015,0.133126934985,0.266253869969,0.222910216718,0.198142414861,0.0588235294118,0.0
18,M,25,4,English,9,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0,0.0,0.0,0.00806451612903,0.0322580645161,0.0403225806452,0.177419354839,0.741935483871
18,M,25,4,English,10,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,M,25,4,English,11,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.537572254335,0.416184971098,0.0462427745665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,M,25,4,English,12,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.566037735849,0.421383647799,0.0,0.0,0.0,0.0,0.0125786163522,0.0,0.0,0.0
19,M,35,4,English,1,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0564516129032,0.0860215053763,0.131720430108,0.166666666667,0.193548387097,0.174731182796,0.118279569892,0.0725806451613,0.0
19,M,35,4,English,2,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0945945945946,0.119369369369,0.137387387387,0.13963963964,0.148648648649,0.135135135135,0.126126126126,0.0990990990991,0.0
19,M,35,4,English,3,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.443113772455,0.377245508982,0.14371257485,0.0359281437126,0.0,0.0,0.0,0.0,0.0,0.0
19,M,35,4,English,4,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,M,35,4,English,5,man,speed,0,1,5,10,12,14,16,18,20,60,0.0742857142857,0.0971428571429,0.133333333333,0.154285714286,0.142857142857,0.125714285714,0.108571428571,0.0952380952381,0.0685714285714,0.0
19,M,35,4,English,6,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,M,35,4,English,7,man,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0477223427332,0.0997830802603,0.140997830803,0.154013015184,0.158351409978,0.14967462039,0.130151843818,0.119305856833,0.0
19,M,35,4,English,8,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.030612244898,0.0527210884354,0.0748299319728,0.102040816327,0.115646258503,0.124149659864,0.130952380952,0.12074829932,0.122448979592,0.125850340136
19,M,35,4,English,9,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0344827586207,0.0793103448276,0.137931034483,0.220689655172,0.210344827586,0.168965517241,0.134482758621,0.0137931034483
19,M,35,4,English,10,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574712643678,0.425287356322
19,M,35,4,English,11,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.746268656716,0.253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,M,35,4,English,12,woman,speed,0,1,5,10,12,14,16,18,20,60,0.0833333333333,0.0990990990991,0.11036036036,0.130630630631,0.135135135135,0.144144144144,0.130630630631,0.0990990990991,0.0675675675676,0.0
20,F,35,4,English,1,hamster,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.79347826087,0.119565217391,0.0326086956522,0.0217391304348,0.0217391304348,0.0,0.0,0.0,0.0,0.0108695652174
20,F,35,4,English,2,man,weight,0,10,100,120,140,160,180,200,220,10000,0.00366972477064,0.0623853211009,0.097247706422,0.0935779816514,0.148623853211,0.150458715596,0.148623853211,0.146788990826,0.146788990826,0.00183486238532
20,F,35,4,English,3,man,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0,0.0564705882353,0.0941176470588,0.134117647059,0.167058823529,0.190588235294,0.176470588235,0.0964705882353,0.0847058823529,0.0
20,F,35,4,English,4,woman,speed,0,1,5,10,12,14,16,18,20,60,0.25974025974,0.266233766234,0.214285714286,0.0909090909091,0.0844155844156,0.0454545454545,0.0227272727273,0.00649350649351,0.00649350649351,0.00324675324675
20,F,35,4,English,5,elephant,weight,0,10,100,120,140,160,180,200,220,10000,0.0134228187919,0.010067114094,0.0,0.0335570469799,0.0838926174497,0.107382550336,0.10067114094,0.10067114094,0.332214765101,0.218120805369
20,F,35,4,English,6,woman,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0028328611898,0.0538243626062,0.118980169972,0.164305949008,0.271954674221,0.240793201133,0.13597733711,0.00849858356941,0.0028328611898,0.0
20,F,35,4,English,7,giraffe,height,0,0.5,4,4.5,5,5.5,6,6.5,7,15,0.0105263157895,0.0105263157895,0.00526315789474,0.00526315789474,0.00526315789474,0.0105263157895,0.178947368421,0.252631578947,0.510526315789,0.0105263157895
20,F,35,4,English,8,cheetah,speed,0,1,5,10,12,14,16,18,20,60,0.0615835777126,0.0703812316716,0.0821114369501,0.0703812316716,0.0762463343109,0.0762463343109,0.0821114369501,0.17008797654,0.266862170088,0.0439882697947
20,F,35,4,English,9,turtle,speed,0,1,5,10,12,14,16,18,20,60,0.539772727273,0.409090909091,0.0,0.00568181818182,0.0113636363636,0.0,0.00568181818182,0.0113636363636,0.0113636363636,0.00568181818182
20,F,35,4,English,10,man,speed,0,1,5,10,12,14,16,18,20,60,0.175257731959,0.179381443299,0.169072164948,0.162886597938,0.160824742268,0.109278350515,0.0350515463918,0.00412371134021,0.0020618556701,0.0020618556701
20,F,35,4,English,11,woman,weight,0,10,100,120,140,160,180,200,220,10000,0.0,0.0281690140845,0.146126760563,0.144366197183,0.146126760563,0.139084507042,0.142605633803,0.142605633803,0.107394366197,0.00352112676056
20,F,35,4,English,12,bird,weight,0,10,100,120,140,160,180,200,220,10000,0.491712707182,0.337016574586,0.0994475138122,0.0110497237569,0.0110497237569,0.00552486187845,0.0110497237569,0.0110497237569,0.0165745856354,0.00552486187845
