workerid,gender,age,income,categoryID,order,animal,f1,f2,f3,f1prob_animal,f2prob_animal,f3prob_animal,f1prob_person,f2prob_person,f3prob_person
A1VH0Q9M4BNNN6,F,45,0,31,4,wolf,scary,mean,angry,0.6,0.375,0.325,0.525,0.45,0.425
A1VH0Q9M4BNNN6,F,45,0,15,5,frog,slimy,noisy,jumpy,0.725,0.725,0.925,0.275,0.5,0.275
A1VH0Q9M4BNNN6,F,45,0,7,6,cat,independent,lazy,soft,0.8,0.625,0.875,0.625,0.425,0.4
A1VH0Q9M4BNNN6,F,45,0,14,7,fox,sly,smart,pretty,0.5,0.725,0.7,0.325,0.625,0.275
A1VH0Q9M4BNNN6,F,45,0,27,8,shark,scary,mean,dangerous,0.625,0.375,0.725,0.45,0.425,0.25
A1VH0Q9M4BNNN6,F,45,0,19,9,kangaroo,jumpy,bouncy,cute,0.825,0.825,0.8,0.3,0.3,0.4
A1VH0Q9M4BNNN6,F,45,0,12,10,elephant,huge,smart,heavy,0.825,0.825,0.825,0.2,0.575,0.475
A1VH0Q9M4BNNN6,F,45,0,10,11,dolphin,smart,friendly,playful,0.8,0.8,0.65,0.65,0.65,0.45
A1VH0Q9M4BNNN6,F,45,0,13,12,fish,scaly,wet,smelly,0.85,0.85,0.425,0.15,0.15,0.4
A1VH0Q9M4BNNN6,F,45,0,6,13,buffalo,big,strong,wild,0.775,0.8,0.8,0.425,0.65,0.4
A1VH0Q9M4BNNN6,F,45,0,25,14,pig,dirty,fat,smelly,0.775,0.725,0.675,0.225,0.425,0.225
A1VH0Q9M4BNNN6,F,45,0,28,15,sheep,wooly,fluffy,dumb,0.8,0.8,0.575,0.1,0.125,0.25
A1VH0Q9M4BNNN6,F,45,0,26,16,rabbit,fast,furry,cute,0.85,0.85,0.85,0.55,0.175,0.525
A1VH0Q9M4BNNN6,F,45,0,29,17,tiger,striped,fierce,scary,0.925,0.9,0.875,0.1,0.425,0.15
A1VH0Q9M4BNNN6,F,45,0,30,18,whale,large,graceful,majestic,0.85,0.85,0.85,0.475,0.2,0.2
A1VH0Q9M4BNNN6,F,45,0,24,19,penguin,cold,cute,funny,0.825,0.825,0.575,0.525,0.475,0.625
A1VH0Q9M4BNNN6,F,45,0,4,20,bee,busy,small,angry,0.775,0.775,0.45,0.65,0.3,0.425
A1VH0Q9M4BNNN6,F,45,0,32,21,zebra,striped,exotic,fast,0.875,0.75,0.75,0.1,0.3,0.575
A1VH0Q9M4BNNN6,F,45,0,11,22,duck,loud,cute,quacking,0.75,0.8,0.9,0.55,0.4,0.175
A1VH0Q9M4BNNN6,F,45,0,22,23,owl,wise,quiet,nocturnal,0.775,0.4,0.75,0.575,0.575,0.375
A1VH0Q9M4BNNN6,F,45,0,8,24,cow,fat,lazy,dumb,0.45,0.4,0.35,0.4,0.375,0.375
A1VH0Q9M4BNNN6,F,45,0,1,25,ant,small,strong,busy,0.725,0.75,0.9,0.45,0.6,0.6
A1VH0Q9M4BNNN6,F,45,0,17,26,goose,loud,mean,annoying,0.675,0.55,0.4,0.55,0.425,0.35
A1VH0Q9M4BNNN6,F,45,0,23,27,ox,strong,big,slow,0.725,0.725,0.6,0.55,0.45,0.35
A1VH0Q9M4BNNN6,F,45,0,3,28,bear,scary,big,fierce,0.625,0.775,0.675,0.35,0.55,0.35
A1VH0Q9M4BNNN6,F,45,0,18,29,horse,fast,strong,beautiful,0.8,0.775,0.75,0.625,0.6,0.35
A1VH0Q9M4BNNN6,F,45,0,2,30,bat,scary,blind,nocturnal,0.625,0.8,0.85,0.35,0.275,0.4
A1VH0Q9M4BNNN6,F,45,0,9,31,dog,loyal,friendly,happy,0.775,0.825,0.775,0.625,0.65,0.7
A1VH0Q9M4BNNN6,F,45,0,20,32,lion,scary,strong,ferocious,0.55,0.8,0.775,0.225,0.625,0.225
A2AGQGMZVSZVUJ,F,45,6,21,1,monkey,funny,smart,playful,0.65,0.7,0.625,0.4,0.425,0.4
A2AGQGMZVSZVUJ,F,45,6,10,2,dolphin,smart,friendly,playful,0.825,0.85,0.9,0.425,0.45,0.45
A2AGQGMZVSZVUJ,F,45,6,32,3,zebra,striped,exotic,fast,0.675,0.65,0.55,0.125,0.125,0.35
A2AGQGMZVSZVUJ,F,45,6,3,4,bear,scary,big,fierce,0.625,0.625,0.675,0.25,0.35,0.3
A2AGQGMZVSZVUJ,F,45,6,15,5,frog,slimy,noisy,jumpy,0.575,0.625,0.55,0.2,0.225,0.175
A2AGQGMZVSZVUJ,F,45,6,12,6,elephant,huge,smart,heavy,0.65,0.625,0.65,0.15,0.15,0.15
A2AGQGMZVSZVUJ,F,45,6,18,7,horse,fast,strong,beautiful,0.675,0.7,0.725,0.275,0.325,0.275
A2AGQGMZVSZVUJ,F,45,6,25,8,pig,dirty,fat,smelly,0.6,0.575,0.575,0.1,0.1,0.075
A2AGQGMZVSZVUJ,F,45,6,29,9,tiger,striped,fierce,scary,0.625,0.65,0.6,0.1,0.1,0.075
A2AGQGMZVSZVUJ,F,45,6,14,10,fox,sly,smart,pretty,0.625,0.675,0.625,0.15,0.15,0.1
A2AGQGMZVSZVUJ,F,45,6,16,11,goat,funny,hungry,loud,0.6,0.575,0.55,0.2,0.1,0.1
A2AGQGMZVSZVUJ,F,45,6,26,12,rabbit,fast,furry,cute,0.7,0.75,0.75,0.125,0.075,0.075
A2AGQGMZVSZVUJ,F,45,6,28,13,sheep,wooly,fluffy,dumb,0.75,0.775,0.6,0.025,0.025,0.425
A2AGQGMZVSZVUJ,F,45,6,19,14,kangaroo,jumpy,bouncy,cute,0.675,0.7,0.575,0.15,0.175,0.425
A2AGQGMZVSZVUJ,F,45,6,6,15,buffalo,big,strong,wild,0.7,0.7,0.6,0.075,0.075,0.075
A2AGQGMZVSZVUJ,F,45,6,30,16,whale,large,graceful,majestic,0.775,0.775,0.775,0.075,0.075,0.075
A2AGQGMZVSZVUJ,F,45,6,7,17,cat,independent,lazy,soft,0.85,0.825,0.775,0.075,0.075,0.075
A2AGQGMZVSZVUJ,F,45,6,4,18,bee,busy,small,angry,0.825,0.8,0.575,0.125,0.125,0.075
A2AGQGMZVSZVUJ,F,45,6,27,19,shark,scary,mean,dangerous,0.85,0.8,0.8,0.075,0.05,0.05
A2AGQGMZVSZVUJ,F,45,6,17,20,goose,loud,mean,annoying,0.85,0.8,0.7,0.075,0.075,0.025
A2AGQGMZVSZVUJ,F,45,6,24,21,penguin,cold,cute,funny,0.775,0.75,0.725,0.05,0.05,0.05
A2AGQGMZVSZVUJ,F,45,6,5,22,bird,small,graceful,free,0.825,0.8,0.725,0.05,0.025,0.05
A2AGQGMZVSZVUJ,F,45,6,8,23,cow,fat,lazy,dumb,0.625,0.425,0.55,0.1,0.1,0.225
A2AGQGMZVSZVUJ,F,45,6,22,24,owl,wise,quiet,nocturnal,0.35,0.725,0.75,0.55,0.55,0.275
A2AGQGMZVSZVUJ,F,45,6,31,25,wolf,scary,mean,angry,0.75,0.65,0.575,0.175,0.15,0.275
A2AGQGMZVSZVUJ,F,45,6,2,26,bat,scary,blind,nocturnal,0.65,0.65,0.6,0.25,0.2,0.175
A2AGQGMZVSZVUJ,F,45,6,13,27,fish,scaly,wet,smelly,0.7,0.725,0.75,0.3,0.35,0.3
A2AGQGMZVSZVUJ,F,45,6,23,28,ox,strong,big,slow,0.65,0.725,0.625,0.375,0.325,0.4
A2AGQGMZVSZVUJ,F,45,6,11,29,duck,loud,cute,quacking,0.8,0.375,0.625,0.2,0.15,0.175
A2AGQGMZVSZVUJ,F,45,6,1,30,ant,small,strong,busy,0.625,0.25,0.6,0.325,0.225,0.225
A2AGQGMZVSZVUJ,F,45,6,20,31,lion,scary,strong,ferocious,0.65,0.725,0.625,0.25,0.2,0.35
A2AGQGMZVSZVUJ,F,45,6,9,32,dog,loyal,friendly,happy,0.65,0.7,0.575,0.3,0.3,0.25
A9AHG2NO0NCSL,F,66,4,9,1,dog,loyal,friendly,happy,0.875,0.75,0.6,0.325,0.5,0.425
A9AHG2NO0NCSL,F,66,4,7,2,cat,independent,lazy,soft,0.8,0.425,0.875,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,14,3,fox,sly,smart,pretty,0.7,0.725,0.725,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,17,4,goose,loud,mean,annoying,0.7,0.675,0.35,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,16,5,goat,funny,hungry,loud,0.25,0.725,0.5,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,29,6,tiger,striped,fierce,scary,0.85,0.725,0.625,0.125,0.5,0.5
A9AHG2NO0NCSL,F,66,4,22,7,owl,wise,quiet,nocturnal,0.5,0.4,0.8,0.475,0.5,0.4
A9AHG2NO0NCSL,F,66,4,23,8,ox,strong,big,slow,0.775,0.8,0.425,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,13,9,fish,scaly,wet,smelly,0.725,0.75,0.75,0.075,0.4,0.3
A9AHG2NO0NCSL,F,66,4,18,10,horse,fast,strong,beautiful,0.675,0.625,0.65,0.425,0.5,0.4
A9AHG2NO0NCSL,F,66,4,19,11,kangaroo,jumpy,bouncy,cute,0.75,0.75,0.6,0.375,0.35,0.5
A9AHG2NO0NCSL,F,66,4,15,12,frog,slimy,noisy,jumpy,0.725,0.575,0.65,0.05,0.5,0.4
A9AHG2NO0NCSL,F,66,4,31,13,wolf,scary,mean,angry,0.575,0.325,0.5,0.4,0.425,0.45
A9AHG2NO0NCSL,F,66,4,28,14,sheep,wooly,fluffy,dumb,0.825,0.85,0.5,0.125,0.125,0.5
A9AHG2NO0NCSL,F,66,4,25,15,pig,dirty,fat,smelly,0.5,0.65,0.65,0.4,0.5,0.4
A9AHG2NO0NCSL,F,66,4,1,16,ant,small,strong,busy,0.8,0.75,0.75,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,26,17,rabbit,fast,furry,cute,0.625,0.775,0.725,0.5,0.1,0.5
A9AHG2NO0NCSL,F,66,4,4,18,bee,busy,small,angry,0.675,0.7,0.3,0.5,0.5,0.4
A9AHG2NO0NCSL,F,66,4,12,19,elephant,huge,smart,heavy,0.725,0.5,0.775,0.3,0.5,0.3
A9AHG2NO0NCSL,F,66,4,30,20,whale,large,graceful,majestic,0.775,0.8,0.825,0.425,0.5,0.3
A9AHG2NO0NCSL,F,66,4,11,21,duck,loud,cute,quacking,0.6,0.35,0.725,0.45,0.5,0.075
A9AHG2NO0NCSL,F,66,4,20,22,lion,scary,strong,ferocious,0.55,0.775,0.575,0.4,0.5,0.375
A9AHG2NO0NCSL,F,66,4,10,23,dolphin,smart,friendly,playful,0.85,0.9,0.9,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,27,24,shark,scary,mean,dangerous,0.775,0.325,0.825,0.45,0.425,0.45
A9AHG2NO0NCSL,F,66,4,32,25,zebra,striped,exotic,fast,0.95,0.9,0.9,0.05,0.15,0.45
A9AHG2NO0NCSL,F,66,4,5,26,bird,small,graceful,free,0.5,0.75,0.775,0.5,0.55,0.7
A9AHG2NO0NCSL,F,66,4,8,27,cow,fat,lazy,dumb,0.5,0.5,0.625,0.5,0.5,0.45
A9AHG2NO0NCSL,F,66,4,21,28,monkey,funny,smart,playful,0.35,0.725,0.725,0.5,0.5,0.5
A9AHG2NO0NCSL,F,66,4,24,29,penguin,cold,cute,funny,0.425,0.725,0.55,0.35,0.5,0.5
A9AHG2NO0NCSL,F,66,4,6,30,buffalo,big,strong,wild,0.65,0.7,0.725,0.5,0.5,0.35
A9AHG2NO0NCSL,F,66,4,3,31,bear,scary,big,fierce,0.625,0.625,0.5,0.5,0.5,0.375
A9AHG2NO0NCSL,F,66,4,2,32,bat,scary,blind,nocturnal,0.7,0.725,0.8,0.425,0.2,0.175
AM7FYVGVOEP66,F,35,6,12,1,elephant,huge,smart,heavy,0.975,0.725,0.975,0.425,0.5,0.55
AM7FYVGVOEP66,F,35,6,1,2,ant,small,strong,busy,0.975,0.875,0.875,0.325,0.6,0.55
AM7FYVGVOEP66,F,35,6,10,3,dolphin,smart,friendly,playful,0.85,0.85,0.85,0.525,0.525,0.4
AM7FYVGVOEP66,F,35,6,6,4,buffalo,big,strong,wild,0.7,0.8,0.875,0.55,0.6,0.175
AM7FYVGVOEP66,F,35,6,16,5,goat,funny,hungry,loud,0.025,0.875,0.375,0.5,0.575,0.5
AM7FYVGVOEP66,F,35,6,8,6,cow,fat,lazy,dumb,0.55,0.55,0.625,0.5,0.5,0.5
AM7FYVGVOEP66,F,35,6,18,7,horse,fast,strong,beautiful,0.9,0.9,0.9,0.55,0.575,0.5
AM7FYVGVOEP66,F,35,6,21,8,monkey,funny,smart,playful,0.55,0.7,0.75,0.55,0.55,0.5
AM7FYVGVOEP66,F,35,6,2,9,bat,scary,blind,nocturnal,0.375,0.75,0.85,0.5,0.275,0.3
AM7FYVGVOEP66,F,35,6,4,10,bee,busy,small,angry,0.75,0.95,0.5,0.575,0.425,0.5
AM7FYVGVOEP66,F,35,6,5,11,bird,small,graceful,free,0.725,0.75,0.75,0.5,0.5,0.775
AM7FYVGVOEP66,F,35,6,25,12,pig,dirty,fat,smelly,0.775,0.9,0.825,0.3,0.5,0.425
AM7FYVGVOEP66,F,35,6,22,13,owl,wise,quiet,nocturnal,0.5,0.55,0.7,0.5,0.5,0.35
AM7FYVGVOEP66,F,35,6,28,14,sheep,wooly,fluffy,dumb,0.8,0.8,0.575,0.05,0.05,0.5
AM7FYVGVOEP66,F,35,6,7,15,cat,independent,lazy,soft,0.725,0.575,0.8,0.825,0.5,0.425
AM7FYVGVOEP66,F,35,6,24,16,penguin,cold,cute,funny,0.7,0.725,0.55,0.5,0.5,0.5
AM7FYVGVOEP66,F,35,6,29,17,tiger,striped,fierce,scary,0.9,0.875,0.825,0.025,0.15,0.15
AM7FYVGVOEP66,F,35,6,14,18,fox,sly,smart,pretty,0.625,0.65,0.625,0.5,0.5,0.375
AM7FYVGVOEP66,F,35,6,31,19,wolf,scary,mean,angry,0.5,0.5,0.5,0.5,0.5,0.5
AM7FYVGVOEP66,F,35,6,30,20,whale,large,graceful,majestic,0.975,0.725,0.725,0.5,0.5,0.275
AM7FYVGVOEP66,F,35,6,17,21,goose,loud,mean,annoying,0.775,0.625,0.7,0.5,0.5,0.5
AM7FYVGVOEP66,F,35,6,26,22,rabbit,fast,furry,cute,0.9,0.875,0.8,0.5,0.025,0.5
AM7FYVGVOEP66,F,35,6,9,23,dog,loyal,friendly,happy,0.75,0.75,0.75,0.5,0.55,0.55
AM7FYVGVOEP66,F,35,6,3,24,bear,scary,big,fierce,0.725,0.825,0.85,0.225,0.5,0.25
AM7FYVGVOEP66,F,35,6,15,25,frog,slimy,noisy,jumpy,0.825,0.675,0.775,0.1,0.25,0.25
AM7FYVGVOEP66,F,35,6,20,26,lion,scary,strong,ferocious,0.85,0.85,0.85,0.275,0.5,0.125
AM7FYVGVOEP66,F,35,6,13,27,fish,scaly,wet,smelly,0.9,0.975,0.875,0.025,0.35,0.025
AM7FYVGVOEP66,F,35,6,11,28,duck,loud,cute,quacking,0.75,0.675,0.75,0.5,0.5,0.05
AM7FYVGVOEP66,F,35,6,19,29,kangaroo,jumpy,bouncy,cute,0.925,0.925,0.725,0.175,0.175,0.5
AM7FYVGVOEP66,F,35,6,23,30,ox,strong,big,slow,0.9,0.9,0.75,0.5,0.5,0.5
AM7FYVGVOEP66,F,35,6,32,31,zebra,striped,exotic,fast,0.925,0.9,0.9,0.025,0.075,0.5
AM7FYVGVOEP66,F,35,6,27,32,shark,scary,mean,dangerous,1,0.6,0.85,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,17,1,goose,loud,mean,annoying,0.925,0.5,0.7,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,9,2,dog,loyal,friendly,happy,0.725,0.725,0.7,0.5,0.7,0.7
A33B85TN97HQ33,F,45,4,6,3,buffalo,big,strong,wild,0.925,0.925,0.725,0.5,0.5,0.275
A33B85TN97HQ33,F,45,4,5,4,bird,small,graceful,free,0.75,0.7,0.725,0.275,0.3,0.925
A33B85TN97HQ33,F,45,4,21,5,monkey,funny,smart,playful,0.725,0.725,0.7,0.725,0.7,0.7
A33B85TN97HQ33,F,45,4,12,6,elephant,huge,smart,heavy,0.95,0.925,0.95,0.5,0.725,0.5
A33B85TN97HQ33,F,45,4,30,7,whale,large,graceful,majestic,0.95,0.925,0.925,0.5,0.3,0.3
A33B85TN97HQ33,F,45,4,24,8,penguin,cold,cute,funny,0.95,0.95,0.7,0.275,0.5,0.5
A33B85TN97HQ33,F,45,4,27,9,shark,scary,mean,dangerous,0.95,0.925,0.925,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,32,10,zebra,striped,exotic,fast,0.95,0.925,0.925,0.05,0.075,0.5
A33B85TN97HQ33,F,45,4,26,11,rabbit,fast,furry,cute,0.95,0.95,0.95,0.5,0.05,0.5
A33B85TN97HQ33,F,45,4,13,12,fish,scaly,wet,smelly,0.95,0.95,0.925,0.05,0.275,0.275
A33B85TN97HQ33,F,45,4,14,13,fox,sly,smart,pretty,0.925,0.925,0.95,0.5,0.5,0.3
A33B85TN97HQ33,F,45,4,29,14,tiger,striped,fierce,scary,0.925,0.925,0.925,0.025,0.3,0.5
A33B85TN97HQ33,F,45,4,10,15,dolphin,smart,friendly,playful,0.95,0.95,0.95,0.725,0.7,0.725
A33B85TN97HQ33,F,45,4,18,16,horse,fast,strong,beautiful,0.95,0.925,0.925,0.5,0.5,0.275
A33B85TN97HQ33,F,45,4,22,17,owl,wise,quiet,nocturnal,0.925,0.925,0.925,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,11,18,duck,loud,cute,quacking,0.95,0.95,0.95,0.5,0.5,0.3
A33B85TN97HQ33,F,45,4,3,19,bear,scary,big,fierce,0.95,0.95,0.95,0.5,0.5,0.275
A33B85TN97HQ33,F,45,4,23,20,ox,strong,big,slow,0.95,0.95,0.95,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,31,21,wolf,scary,mean,angry,0.95,0.925,0.725,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,16,22,goat,funny,hungry,loud,0.725,0.925,0.95,0.5,0.95,0.5
A33B85TN97HQ33,F,45,4,4,23,bee,busy,small,angry,0.95,0.95,0.725,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,2,24,bat,scary,blind,nocturnal,0.925,0.925,0.925,0.5,0.275,0.5
A33B85TN97HQ33,F,45,4,20,25,lion,scary,strong,ferocious,0.925,0.925,0.925,0.5,0.5,0.275
A33B85TN97HQ33,F,45,4,25,26,pig,dirty,fat,smelly,0.95,0.95,0.95,0.275,0.5,0.275
A33B85TN97HQ33,F,45,4,1,27,ant,small,strong,busy,0.95,0.95,0.95,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,8,28,cow,fat,lazy,dumb,0.975,0.95,0.95,0.5,0.5,0.5
A33B85TN97HQ33,F,45,4,7,29,cat,independent,lazy,soft,0.95,0.95,0.975,0.7,0.5,0.325
A33B85TN97HQ33,F,45,4,28,30,sheep,wooly,fluffy,dumb,0.95,0.95,0.95,0.05,0.05,0.275
A33B85TN97HQ33,F,45,4,15,31,frog,slimy,noisy,jumpy,0.95,0.95,0.95,0.05,0.5,0.5
A33B85TN97HQ33,F,45,4,19,32,kangaroo,jumpy,bouncy,cute,0.95,0.95,0.95,0.5,0.275,0.5
AZRJFOL7EHNTV,M,55,10,6,1,buffalo,big,strong,wild,0.775,0.775,0.675,0.375,0.5,0.15
AZRJFOL7EHNTV,M,55,10,29,2,tiger,striped,fierce,scary,0.925,0.875,0.9,0.025,0.225,0.125
AZRJFOL7EHNTV,M,55,10,22,3,owl,wise,quiet,nocturnal,0.675,0.775,0.85,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,11,4,duck,loud,cute,quacking,0.5,0.825,0.825,0.5,0.5,0.125
AZRJFOL7EHNTV,M,55,10,12,5,elephant,huge,smart,heavy,0.875,0.85,0.9,0.5,0.7,0.5
AZRJFOL7EHNTV,M,55,10,20,6,lion,scary,strong,ferocious,0.875,0.825,0.85,0.5,0.5,0.25
AZRJFOL7EHNTV,M,55,10,3,7,bear,scary,big,fierce,0.875,0.875,0.875,0.5,0.5,0.325
AZRJFOL7EHNTV,M,55,10,4,8,bee,busy,small,angry,0.875,0.875,0.5,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,7,9,cat,independent,lazy,soft,0.825,0.8,0.8,0.575,0.575,0.275
AZRJFOL7EHNTV,M,55,10,14,10,fox,sly,smart,pretty,0.875,0.85,0.875,0.5,0.675,0.375
AZRJFOL7EHNTV,M,55,10,27,11,shark,scary,mean,dangerous,0.875,0.875,0.825,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,15,12,frog,slimy,noisy,jumpy,0.65,0.675,0.85,0,0.5,0.375
AZRJFOL7EHNTV,M,55,10,10,13,dolphin,smart,friendly,playful,0.9,0.85,0.85,0.675,0.675,0.675
AZRJFOL7EHNTV,M,55,10,2,14,bat,scary,blind,nocturnal,0.5,0.775,0.875,0.35,0.25,0.5
AZRJFOL7EHNTV,M,55,10,17,15,goose,loud,mean,annoying,0.825,0.775,0.85,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,9,16,dog,loyal,friendly,happy,0.9,0.75,0.75,0.5,0.65,0.65
AZRJFOL7EHNTV,M,55,10,23,17,ox,strong,big,slow,0.9,0.875,0.85,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,1,18,ant,small,strong,busy,0.9,0.875,0.875,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,26,19,rabbit,fast,furry,cute,0.9,0.925,0.9,0.5,0.225,0.5
AZRJFOL7EHNTV,M,55,10,32,20,zebra,striped,exotic,fast,0.925,0.875,0.9,0.1,0.1,0.5
AZRJFOL7EHNTV,M,55,10,8,21,cow,fat,lazy,dumb,0.75,0.775,0.6,0.5,0.5,0.25
AZRJFOL7EHNTV,M,55,10,28,22,sheep,wooly,fluffy,dumb,0.875,0.875,0.65,0.05,0.1,0.5
AZRJFOL7EHNTV,M,55,10,31,23,wolf,scary,mean,angry,0.875,0.85,0.8,0.35,0.5,0.5
AZRJFOL7EHNTV,M,55,10,25,24,pig,dirty,fat,smelly,0.85,0.85,0.8,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,13,25,fish,scaly,wet,smelly,0.875,0.95,0.825,0.05,0.5,0.5
AZRJFOL7EHNTV,M,55,10,24,26,penguin,cold,cute,funny,0.875,0.9,0.5,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,16,27,goat,funny,hungry,loud,0.675,0.85,0.825,0.5,0.625,0.5
AZRJFOL7EHNTV,M,55,10,18,28,horse,fast,strong,beautiful,0.875,0.85,0.9,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,30,29,whale,large,graceful,majestic,0.9,0.825,0.85,0.5,0.5,0.1
AZRJFOL7EHNTV,M,55,10,5,30,bird,small,graceful,free,0.65,0.75,0.825,0.5,0.5,0.7
AZRJFOL7EHNTV,M,55,10,21,31,monkey,funny,smart,playful,0.65,0.825,0.85,0.5,0.5,0.5
AZRJFOL7EHNTV,M,55,10,19,32,kangaroo,jumpy,bouncy,cute,0.875,0.85,0.85,0.325,0.3,0.5
A2ZBYVQLDUZOV7,M,35,4,15,1,frog,slimy,noisy,jumpy,0.725,0.65,0.975,0,0.725,0.5
A2ZBYVQLDUZOV7,M,35,4,10,2,dolphin,smart,friendly,playful,0.725,0.425,0.675,0.725,0.725,0.7
A2ZBYVQLDUZOV7,M,35,4,23,3,ox,strong,big,slow,0.975,0.975,1,0.725,0.725,0.725
A2ZBYVQLDUZOV7,M,35,4,14,4,fox,sly,smart,pretty,0.75,0.825,0.825,0.5,0.725,0.625
A2ZBYVQLDUZOV7,M,35,4,32,5,zebra,striped,exotic,fast,0.975,0.85,0.825,0.025,0.5,0.7
A2ZBYVQLDUZOV7,M,35,4,3,6,bear,scary,big,fierce,0.975,0.975,0.975,0.575,0.625,0.625
A2ZBYVQLDUZOV7,M,35,4,2,7,bat,scary,blind,nocturnal,0.275,1,0.975,0.5,0.5,0.4
A2ZBYVQLDUZOV7,M,35,4,25,8,pig,dirty,fat,smelly,0.975,0.975,0.975,0.55,0.55,0.575
A2ZBYVQLDUZOV7,M,35,4,28,9,sheep,wooly,fluffy,dumb,1,0.975,0.275,0,0.5,0.45
A2ZBYVQLDUZOV7,M,35,4,9,10,dog,loyal,friendly,happy,0.975,0.975,0.975,0.7,0.725,0.65
A2ZBYVQLDUZOV7,M,35,4,13,11,fish,scaly,wet,smelly,1,1,1,0,0,0.5
A2ZBYVQLDUZOV7,M,35,4,18,12,horse,fast,strong,beautiful,1,0.975,0.875,0.575,0.575,0.475
A2ZBYVQLDUZOV7,M,35,4,31,13,wolf,scary,mean,angry,0.725,0.975,0.975,0.5,0.5,0.5
A2ZBYVQLDUZOV7,M,35,4,6,14,buffalo,big,strong,wild,1,0.975,0.975,0.6,0.6,0.5
A2ZBYVQLDUZOV7,M,35,4,16,15,goat,funny,hungry,loud,0,0.725,0.55,0.65,0.625,0.6
A2ZBYVQLDUZOV7,M,35,4,30,16,whale,large,graceful,majestic,1,0.3,0.5,0.65,0.375,0.5
A2ZBYVQLDUZOV7,M,35,4,19,17,kangaroo,jumpy,bouncy,cute,1,1,1,0.65,0.575,0.65
A2ZBYVQLDUZOV7,M,35,4,5,18,bird,small,graceful,free,1,1,0.975,0.7,0.7,0.7
A2ZBYVQLDUZOV7,M,35,4,17,19,goose,loud,mean,annoying,0.975,0.3,0.975,0.625,0.625,0.625
A2ZBYVQLDUZOV7,M,35,4,24,20,penguin,cold,cute,funny,0.975,0.975,1,0,0.725,0.65
A2ZBYVQLDUZOV7,M,35,4,11,21,duck,loud,cute,quacking,1,1,0.975,0.675,0.65,0.025
A2ZBYVQLDUZOV7,M,35,4,26,22,rabbit,fast,furry,cute,0.975,1,0.975,0.725,0,0.725
A2ZBYVQLDUZOV7,M,35,4,27,23,shark,scary,mean,dangerous,1,1,0.975,0.575,0.6,0.575
A2ZBYVQLDUZOV7,M,35,4,21,24,monkey,funny,smart,playful,0.5,0.3,0.725,0.65,0.675,0.65
A2ZBYVQLDUZOV7,M,35,4,7,25,cat,independent,lazy,soft,0.6,0.6,0.95,0.65,0.425,0.025
A2ZBYVQLDUZOV7,M,35,4,20,26,lion,scary,strong,ferocious,0.975,0.975,1,0.6,0.6,0.475
A2ZBYVQLDUZOV7,M,35,4,1,27,ant,small,strong,busy,0.975,1,0.975,0.6,0.6,0.625
A2ZBYVQLDUZOV7,M,35,4,12,28,elephant,huge,smart,heavy,1,0.275,1,0.65,0.65,0.55
A2ZBYVQLDUZOV7,M,35,4,22,29,owl,wise,quiet,nocturnal,0.975,0.975,0.975,0.625,0.6,0.45
A2ZBYVQLDUZOV7,M,35,4,8,30,cow,fat,lazy,dumb,1,1,0.325,0.625,0.625,0.575
A2ZBYVQLDUZOV7,M,35,4,4,31,bee,busy,small,angry,0.975,1,1,0.625,0.6,0.625
A2ZBYVQLDUZOV7,M,35,4,29,32,tiger,striped,fierce,scary,0.975,1,0.975,0.025,0.625,0.6
AGPBP85B17VXL,M,25,6,8,1,cow,fat,lazy,dumb,0.5,0.725,0.975,0.275,0.275,0.275
AGPBP85B17VXL,M,25,6,22,2,owl,wise,quiet,nocturnal,0.85,0.125,0.5,0.725,0.275,0.5
AGPBP85B17VXL,M,25,6,1,3,ant,small,strong,busy,1,0,0.025,0.075,0.75,0.5
AGPBP85B17VXL,M,25,6,25,4,pig,dirty,fat,smelly,1,1,1,0.15,0.3,0.5
